,s_id_species,species,species_simple,B11,Mg24,Al27,Na23,Li7,Ba138,U238,Cd111,Sr88,Mn55
1554,1262-41_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,99.91096467461747,1.314733572764524,70.4685031578012,2.4664827008972727,8.080489692346289,6.352433418530116,16.621479406938835,0.1965831734023794,0.8170110356315679,110.6865119101108
1557,1262-40_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,93.23995516713036,1.1965923865685475,35.07622372063225,2.426874715435652,7.62214420558714,2.6473300051240503,14.188316298590438,0.2224712427208584,0.8325198493282845,59.98270273402131
1559,1262-39_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,95.39741368531982,1.2141531474651617,47.58728436144489,2.48746001284076,7.784605289039714,2.861328525422668,14.79025932798496,0.1851148731665423,0.8289355718380449,63.88773104214128
1562,1262_2_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,89.99656886207384,1.4362979169915011,277.2203298529963,2.5263355012787074,8.396561936664858,4.328630562015457,16.302277108589053,0.1958880289987841,0.8235311456826668,75.59557350510678
1563,1262-38_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,96.87007570711609,1.3023017827637748,162.7088183281519,2.4802109351171278,8.770057463699791,4.029711475747092,16.44334240470287,0.2957671660269566,0.8283617765156355,85.73213569587531
1567,1262-37_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,95.33924755690364,1.212636026887807,104.83191102564034,2.4342181353658323,8.437909839573598,5.928088774219095,12.944115810936738,0.17497357709469,0.8130312720652487,98.10206965704292
1570,1262-36_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,96.5125458881232,1.1058948623565563,38.57085760093672,2.495168090120365,7.904349256851,3.1203688633952287,12.989309316616662,0.1724937053996957,0.8336887952476842,64.51129986298872
1574,1262_35_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,89.59196659697476,1.1855926588469048,35.51461104144707,2.473955572244728,7.323725855341421,2.663941523004215,13.077785752254332,0.227726546652665,0.8228368172874921,46.316929321210495
1576,1262-34_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,98.23775085669276,1.170093565004277,20.23228963322397,2.5226738879155297,8.124577045938052,2.3312096140767578,11.564196190492387,0.1990857753500683,0.8279315378262087,59.82234956859303
1577,1262_33_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,76.71519478211334,1.371080628279281,30.038201571921437,2.3117521092945,6.962909130149449,1.728316974263773,16.558636906763425,0.2570695625693881,0.876695720299862,39.99701059974322
1579,1262_2020_14_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,92.07043143934789,1.2789037936980543,24.29247933295364,2.8330383446511265,8.59717106580625,2.2223468368065293,12.228929957003288,0.1723296392744713,0.8994758140445331,35.33491638988786
1580,1262_32_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,86.03891571709563,1.1539671999622936,24.360526854894783,2.394511709168922,7.880367025520799,7.013142239826816,11.222140177498677,0.2247145236759405,0.917519010151174,176.09885571243004
1581,1262_31_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,82.42979727212476,1.297291800783858,32.6426164154698,2.4531146031113544,7.1346059984488885,2.194932687270101,14.282425937413436,0.1857241613125255,0.921564292106924,45.424445265204014
1584,1262-30_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,94.31605919422653,1.1626888912557298,23.91961205085481,2.4295480272001275,7.407879288699134,2.49923066625596,11.356469040246182,0.2045275928514824,0.8307265352297173,51.59208462891068
1586,1262_2020_15_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,89.73691454591176,1.2863299521522444,35.281611438970494,2.7854806266907186,8.442763231297159,2.5066202429545363,12.86781312295386,0.177026303003007,0.8369505506327579,39.73726371669772
1587,1262-29_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,96.17590376784312,1.1695281432055302,39.93186372269809,2.410041858063684,7.921943191938463,2.360762470541861,14.398695492574012,0.2157192089844154,0.8246930839486357,53.82412147841764
1589,1262-28_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,92.86008783217906,1.237913877080118,64.40970873417633,2.3601893181641804,7.466297217401714,6.804188841180161,13.581091284918276,0.1961789827636549,0.80962908967199,282.63212082340806
1591,1262-27_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,87.67884784273738,1.156664500384853,53.12012011011059,2.2416131600633045,7.15128443485528,2.4497964118893414,13.835533902252989,0.1660221596253669,0.7946877363890501,57.942657576173374
1594,1262_26_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,88.76322497957328,1.1579225448046229,46.3411393753579,2.487782446024573,7.557638918716384,2.8467930935186723,12.672641856148935,0.2396387108379261,0.9081258741927551,141.80783540873233
1595,LDE_25_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,91.49761739472886,1.0189391421436564,63.21859579318654,2.351398131730567,7.646830055247615,3.1959005761720567,11.228847405308564,0.1677109028411385,0.8094002164012575,57.079302629517
1597,LDE_24_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,96.67783913784008,1.1480498312137282,97.59176992866024,2.559117044623273,8.696293464627937,3.835237467977319,13.972610638248542,0.2025309249147979,0.8270627243612206,53.86182476730108
1598,LDE_23_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,93.2979131127874,1.0202785343840943,58.91796183907597,2.4413588852906347,8.261983104392467,5.045189730379098,12.967068689130167,0.1562575893704776,0.8174458061313411,89.85664191460931
1600,LDE_22_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,89.73792535393981,1.120874112254668,64.74185788526195,2.3298767654859303,7.644828936920724,2.476792815879205,13.27185478450968,0.1795549517129347,0.8077361187336222,52.73195949465933
1601,LDE_21_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,94.63064185065092,1.074800334619855,31.19677282316356,2.4904677117196807,7.743158478060505,2.646435935399135,13.602777060353562,0.1768573727791324,0.8208024719354085,66.1730112728995
1602,1262_2020_16_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,106.89591802173886,1.0464764825223312,12.441005101557806,2.747610607891354,8.014324730225978,2.196063064893934,11.484320514262157,0.1984150539370645,0.8546772329331502,31.40759410219892
1603,LDE_20_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,93.41305780849127,1.2868797181312717,143.10368037008195,2.3997643840803726,8.173265619468838,3.04863299038086,15.995891834349308,0.2126756527636159,0.8081320980065989,69.10574607229293
1607,LDE_19_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,83.42635199260641,1.3647637726585544,154.62275315759678,2.9064425055066776,8.292902479296002,2.361248518583892,14.609751517017616,0.234870928365417,0.8991369694439713,123.61169987653598
1609,LDE_18_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,82.98678124460382,1.0726200495704337,132.98994132945586,2.50378335592013,7.746149221402619,2.244242342293353,13.14825925676726,0.1593546593450708,0.8346253455846964,49.131773729645786
1611,LDE_17_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,87.59194099937862,1.3714970334306555,237.4668376110996,2.3574048771853677,9.016727058226484,5.114598583831265,15.08517265555889,0.2386342404259353,0.7743525118314785,69.13999572923461
1613,LDE_16_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,87.53353714487224,1.1854608511105458,52.663559983173606,2.457974210155864,8.434207107524307,2.3134022072224845,13.54965256281769,0.1650644141198037,0.8267430705627676,56.28178374758532
1614,LDE_15_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,87.88826030742524,1.3680862269797816,262.23040988288665,2.409300862789515,8.711149328710714,4.242560530094877,15.534104364089949,0.1931478422906385,0.8201584562892753,76.02835368535418
1618,LDE_14_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,90.51617364507942,1.1257794658895477,116.74334480064728,2.590945839139348,7.743437416564353,2.246766442455826,13.402322062431306,0.1580767293807576,0.8389008820536319,47.15957455828644
1621,LDE_13_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,85.24472340017897,1.237557896424846,139.96567756265463,2.4181470414343025,8.226557795594259,3.8070036536428606,14.112388297139333,0.199554315045578,0.8101491455076937,54.38555123395284
1624,LDE_12_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,86.3627873567113,1.079740916945411,14.694722351000468,2.3279608929804265,7.935058565680512,2.350097472748284,12.314489045346855,0.1741245339145413,0.8185439672210716,48.24364219924406
1628,LDE_11_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,90.12706379364796,1.0939490173475177,88.78560199497682,2.5284964714717755,8.14969089431713,3.7777259004284818,13.69808123662267,0.2142849922558206,0.8265993601806749,53.947278074144585
1630,LDE_10_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,92.88158329941444,1.1850486008137555,74.72029454506239,2.488968848848201,8.274321649548138,2.995414168756197,13.678941425573203,0.164679516042942,0.8301483618864027,68.92825967191483
1633,LDE_9_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,87.7458725886831,1.1269192101239915,36.08047968151643,2.502579626210047,7.798439248848769,2.390452608529761,14.39433624429106,0.2102884471057783,0.9223358523416976,137.20405928478218
1637,LDE_8_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,88.81399616160499,1.0624056907753807,46.5309983569971,2.4452225252407027,7.763491990760648,3.537630222862904,11.586694495727588,0.1680818578754625,0.8195057127985207,54.78501879961239
1639,LDE_7_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,90.01999055089097,1.1818591878790827,61.50634922735623,2.39957358784969,7.907812079825154,2.775526131263644,13.710888133700813,0.1810206688363987,0.8046766191593833,63.275933277912
1640,LDE_6_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,92.99220241491255,1.1053993027231217,93.1956628046346,2.570464438488605,8.302262247494019,3.251625425187984,10.621827964484307,0.1841898447126266,0.8162901388127691,57.54148975673957
1641,LDE_5_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,91.2299507960619,1.1336116528783888,71.32281992711654,2.432162404613793,7.778709823557302,2.9012773196309034,13.175381079164053,0.1925415696367079,0.8249926653734104,69.812474327185
1649,LDE_4_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,82.90637838277763,1.2856012889547468,199.91978693003236,2.3340901555086506,8.701250313093635,5.0255894067477564,14.555255773620008,0.2082007725645404,0.7678545360779477,68.07762513015716
1658,LDE_3_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,89.24981148340888,1.04881782406513,35.853177875629704,2.3753268754927137,7.6660585365642815,2.6997470934851364,11.805055387070656,0.2083761259512323,0.8229972635346745,64.0697523804789
1661,LDE_2_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,95.66386304756313,1.138038311691296,80.60181375370422,2.4953544189464067,7.506093880902463,6.489986902070255,13.07318545373504,0.2521623913803955,0.8217685873425685,72.51680637400796
1665,LDE_1_Barnet_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,89.35145210561483,1.2821007438386758,496.1748645236431,2.659820707001398,8.064662580374396,5.515815651079189,14.525528339036692,0.2373706713144712,0.7860817937442558,66.08859986620027
1667,Nt(b)_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,88.70404821962497,1.2605243384134373,82.63940514076224,3.699922971014827,8.353953157414889,2.851337660023697,12.681830120609996,0.1931707892664573,0.8221353439888915,63.91357097021161
1668,MS_1_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,74.17538334574968,1.2924388657335015,80.17544956565985,2.4218237852418967,7.096255574452493,2.464322605024387,18.14409354108129,0.1776189815167305,0.8902652024913014,55.2938931840234
1669,MS_2_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,83.11151641345698,1.3786982253640343,23.18571352537553,2.4295562746807198,7.466193512982641,1.769642509590158,15.98343570628067,0.1978744290357159,0.9072045576915788,52.52489405201332
1670,MS_3_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,85.89119165119654,1.3022608540645335,19.86561270204995,2.530460974631313,7.927538000571576,1.7540547407628808,16.62573007506445,0.1943978687922689,0.9057914772138632,46.649327531841415
1671,MS_4_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,89.17169009406548,1.20771121418195,12.246037276087678,2.673965024404224,7.819744525713785,1.5827450254773363,15.343127700904228,0.2114238354827964,0.93381015980882,36.511387883670594
1672,MS_5_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,97.07622091648152,1.1355721837461488,32.18107579666705,2.9720469328891177,9.034833864025057,1.7351619506648823,15.226350879105606,0.1992022706444234,0.9309342632788729,38.303891658381374
1673,MS_6_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,89.98447858825365,1.5935446003863285,38.4606209762364,2.80331886775123,7.91537904482861,1.9025847664571216,15.637351460416802,0.188897878511795,0.915972191223322,48.39591998756673
1674,MS_7_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,84.8817601349617,1.4086529607024836,68.77581583406482,2.623236347454046,8.179122664211965,2.249536667927252,15.866350766204192,0.2261989786405048,0.9482669096136032,47.19530443902764
1675,MS_8_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,84.94106325600042,1.3647787585758686,34.772840178572835,2.6285241616047013,9.000428513237443,2.010835575736341,15.464228349520514,0.1934227495991035,0.9439742437568346,44.18492301128738
1676,MS_10_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,37.10858759664379,2.540248405319385,62.182541201657344,2.850349171642361,11.174371903841784,2.3572602734378103,20.21336143572629,0.2077893511494937,1.261000087134993,48.35531639040748
1677,MS_12_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,85.07622464665259,1.227163932571799,17.668904077921887,2.628957550175543,9.264704521437505,1.571522963574728,16.13915965821416,0.1676127709035026,0.9247430373703062,38.5131255510213
1678,MS_13_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,76.33196383778251,1.423377919723542,17.06756295849103,2.663428174970956,8.825365755493008,1.88975823351286,14.865496812378264,0.1637816458914022,0.9360314933831392,42.05564427675965
1679,MS_14_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,92.33776865141874,1.21804590289813,45.78395637815914,2.7036630916393287,7.259371860173796,2.152987377130104,13.777600655144544,0.2533892923797061,0.9301826771494212,49.012323420352985
1680,MS_15_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,69.92885872867888,1.804098611619296,25.56943124438904,2.869515232205359,9.451630251074292,2.086971005314742,15.664487163384344,0.3269864770551767,1.089277827157782,38.2111595110653
1681,MS_16_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,90.64078869735404,1.2258181018496404,18.63402160122215,2.778800448639597,8.205048710001208,1.8410750229803703,12.951096400077082,0.204592461003027,0.9694118520545936,38.71063112775359
1682,MS_17_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,84.4253316810762,1.3217080648087305,31.75613441328727,2.625952894762273,7.829931296574052,1.565969443138885,14.772859710639455,0.167494289586379,0.9850526842764328,39.29242840778425
1683,MS_18_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,82.67418021158812,1.3306775730377436,19.248931766963764,2.500166438333741,7.51558169089562,1.5523460282285664,15.591857876203203,0.1583723989209088,0.9485235625632442,41.08833754638043
1684,MS_19_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,76.31125056007305,1.5422882194017309,23.189833729935888,2.514412021170256,8.1780173115959,1.7618119110118151,16.69502663436294,0.251340085863817,0.9273276681041754,53.52648037198128
1685,MS_20_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,83.11151641345698,1.3786982253640343,23.18571352537553,2.4295562746807198,7.466193512982641,1.769642509590158,15.98343570628067,0.1978744290357159,0.9072045576915788,52.52489405201332
1686,MS_21_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,79.92506916395413,1.276645991688063,17.126146028353066,2.4456217679476664,7.560115061417244,1.61922284252225,14.969463330382272,0.1900790393283254,0.9466443408754028,40.9045433050964
1687,MS_22_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,78.58931354464508,1.4595919864532447,15.401667519591884,2.4116769400437885,7.561732944429531,1.444318967555584,18.32489280960244,0.2083542659976678,0.8949175489859582,49.05180582204116
1688,MS_25_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,89.38128359717544,1.352286742314459,26.539334333169226,2.579488896742722,7.883673238847535,1.9801001961949316,14.757601729174707,0.2291157105003294,0.9630973836813798,68.44209897179636
1689,Sb(a)_Stensioeina beccariiformis,Stensioeina beccariiformis,Stensioeina beccariiformis,81.58327438485941,1.8188869117624709,56.947369971022674,2.531247091263076,7.872267171383829,2.496153387680353,10.09313701101308,0.1800719769790374,1.154406978912131,58.36160172683646
1690,Sb(b)_Stensioeina beccariiformis,Stensioeina beccariiformis,Stensioeina beccariiformis,81.3455481054649,1.865557343879497,79.6411625648268,2.4807605131042982,7.715270045765014,2.642359704395134,11.125423412949962,0.1924288520848295,1.1372204870563225,48.18912449525727
1691,Sb(c)_Stensioeina beccariiformis,Stensioeina beccariiformis,Stensioeina beccariiformis,88.82283289502594,1.7881925788296469,65.43002156721732,2.469958205093836,7.34124990833925,2.944162385495989,11.012229839605238,0.2444028753838741,1.10077507024696,63.58421064317224
1692,PRE-1_Stensioeina beccariiformis,Stensioeina beccariiformis,Stensioeina beccariiformis,78.69713734106304,1.7358213702482177,37.064820787433135,2.5166609300596483,8.740533531347548,3.026503626640304,13.279330897381955,0.1984068104440596,1.2560831740520195,51.55824117060851
1693,PRE-2_Stensioeina beccariiformis,Stensioeina beccariiformis,Stensioeina beccariiformis,69.98048311507205,1.9963772594325684,678.8287999461303,2.442948271372704,8.877787664978474,3.230189084749365,11.856531469246669,0.1935380783926699,1.2259613802692453,62.3462411525476
1694,PRE-3_Stensioeina beccariiformis,Stensioeina beccariiformis,Stensioeina beccariiformis,74.62262959537952,1.7382753668412467,51.43202580000133,2.5939614910001025,8.900898920069553,3.495200604446755,10.07074583162034,0.1749809054852087,1.2690152613072805,56.56858594417216
1695,1262_staitis_syn-1_Stensioeina beccariiformis,Stensioeina beccariiformis,Stensioeina beccariiformis,70.40630600908896,1.958136181385168,23.513479053667908,2.540580782489652,8.865274757423203,2.778723331783873,10.661992843402937,0.1921610583049701,1.2670117058065316,40.06192602111194
1696,1262_staitis_syn-2_Stensioeina beccariiformis,Stensioeina beccariiformis,Stensioeina beccariiformis,72.43285634998072,2.254465040747252,30.39188936919657,2.496866055425823,8.34292904680298,3.0015351927723426,12.27918586688923,0.2073930125276864,1.2045931328174608,77.81622241615368
1697,1262_staitis_syn-3_Stensioeina beccariiformis,Stensioeina beccariiformis,Stensioeina beccariiformis,76.76623670736802,1.6503787352654131,30.32223131362746,2.659513683447587,8.426224752175434,3.2134171905524047,11.106434817100215,0.1909898776818522,1.265000278413631,41.90061830148376
1698,1262_staitis_syn-4_Stensioeina beccariiformis,Stensioeina beccariiformis,Stensioeina beccariiformis,91.62225587006124,1.9521878635428944,16.190492769844152,2.741077685183612,8.768841513056786,2.9475452282967707,15.515027331777164,0.2306859560156507,1.2773975623357663,40.95904981488052
1699,1262_staitis_syn-5_Stensioeina beccariiformis,Stensioeina beccariiformis,Stensioeina beccariiformis,70.09849682917499,2.1401934574219394,34.22571446023834,3.0817371435449785,8.76329612525292,2.798549809505873,12.255776258726382,0.1973066345388086,1.2025952635060786,61.4452047836178
1700,1262_staitis_syn-5-7_Stensioeina beccariiformis,Stensioeina beccariiformis,Stensioeina beccariiformis,72.6913882938625,1.6021237767621408,17.699547554841942,2.6821718604296843,8.188547472658456,2.541343095059369,9.962268922142352,0.1605058741059425,1.268735310973157,38.70297524377861
1701,1262_staitis_post-1_Stensioeina beccariiformis,Stensioeina beccariiformis,Stensioeina beccariiformis,71.08217774333099,1.795522210542096,19.619743141515897,2.4297960796612768,9.7241386004222,2.600987633835408,13.37934462934276,0.1799859896462558,1.2327267818180505,41.55716776962206
1702,1262_staitis_post-2_Stensioeina beccariiformis,Stensioeina beccariiformis,Stensioeina beccariiformis,81.45626997,1.753203972,25.63445165,2.71946547,7.94209625,3.117047891,11.68569418,0.167852398,1.31911632,46.89265674
1703,1262_staitis_sbd_Stensioeina beccariiformis,Stensioeina beccariiformis,Stensioeina beccariiformis,82.05860734507863,1.7017953741824652,48.71880457421146,2.549072174010265,8.942905081233231,3.389991236053476,10.367189151828066,0.1813793609572835,1.2630753649239572,57.44086156526231
1704,1262_staitis_sbe_Stensioeina beccariiformis,Stensioeina beccariiformis,Stensioeina beccariiformis,77.51505614754213,1.8512549172459096,22.96299472033634,2.483306882597258,8.03204888112613,2.885446884785727,13.07823326616007,0.2171082949701997,1.260883413625719,46.97783585830664
1705,1262_staitis_sbf_Stensioeina beccariiformis,Stensioeina beccariiformis,Stensioeina beccariiformis,78.12352024,1.783485692,41.50597465,2.572892339,8.302881619,2.828165874,14.21555465,0.229903363,1.27318079,58.40808296
1706,1262_C_13_H_4_85-87_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,80.603618752638,1.3941773673456452,13.764267807603296,2.520125745946572,7.526531086098978,1.9253715358360324,12.253697890135983,0.2173101367977676,0.8994276808520675,66.84397626889634
1707,1262_C_13_H_4_118-120_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,80.83650016550499,1.22687017793098,15.407192390727989,2.43135453957938,7.224446693233114,2.25574097630537,11.904527630094194,0.2405429619994207,0.8982495321183398,80.86463822545952
1708,1262_C_13_H_4_133-135_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,83.53218449214486,1.16083271743115,75.5916701192906,2.5378652220204283,7.806403572945927,4.141097125450783,15.23684390428422,0.2298036449721575,0.7956707727758067,58.69900732286978
1709,1262_C_13_H_4_145-149_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,84.13139387149883,1.1254789198042734,11.74791978433954,2.467161013784588,7.382988888939688,2.0234620338722555,10.938360958284216,0.3231345904062261,0.910729852532768,67.88746494816807
1710,1262_C_13_H_5_19-21_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,73.0401647854606,1.7238750758229262,20.697866721400874,2.555603744578957,8.236351356880224,2.741790944728256,11.955014274084572,0.1988765444857742,1.263414678044763,48.59017110238834
1711,1262_C_13_H_5_43-45_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,87.00869054542572,1.2435736489401723,59.65221627158763,2.5386539543842948,8.757155989069792,4.185141487239494,13.609094314561895,0.1969165859415854,0.8315942907763575,71.77253075555899
1712,1262_C_13_H_5_65-69_Nuttallides truempyi,Nuttallides truempyi,Nuttallides truempyi,78.21910038161924,1.2586921273495857,19.429527553982037,2.369061251665111,7.404311327170092,1.5062234201012576,13.100297842095562,0.2387430082037105,0.906859563296018,66.63927968207203
1713,1262_C_13_H_4_85-87_Stensioeina beccariiformis,Stensioeina beccariiformis,Stensioeina beccariiformis,74.35130270404423,1.990914833606393,132.47190707523612,2.6139842170897314,8.716605135149118,3.450233590927612,13.926528107263133,0.219237712851727,1.0696024853627837,79.69215344635631
1714,1262_C_13_H_4_118-120_Stensioeina beccariiformis,Stensioeina beccariiformis,Stensioeina beccariiformis,80.95116661417197,1.280853924283209,26.1815632137712,2.4325826116021614,7.081296193913951,1.852859430526543,15.74448485526634,0.4983976132375187,0.907951712224347,37.31071729775629
1715,1262_C_13_H_4_133-135_Stensioeina beccariiformis,Stensioeina beccariiformis,Stensioeina beccariiformis,80.91733929839158,1.929940676162453,85.85976792427275,2.552709809578211,8.732750207999523,3.174569755222971,11.928192044643444,0.2298706260299847,1.2754464334288558,49.14227747888157
1716,1262_C_13_H_4_145-149_Stensioeina beccariiformis,Stensioeina beccariiformis,Stensioeina beccariiformis,79.04192544604823,1.6374367960610363,25.9559713214259,2.5295955759485302,8.48288237932705,2.8088095461884444,11.360880736816377,0.2226490129497588,1.2704806526282917,42.66422303164315
1717,1262_C_13_H_5_19-21_Stensioeina beccariiformis,Stensioeina beccariiformis,Stensioeina beccariiformis,76.59511190161551,2.2716561441561582,168.34404160548084,2.4746343282859757,11.190403670587138,3.251703382331336,14.809089722545242,0.216479891454234,1.0751108490789774,101.56645822361172
1718,1262_C_13_H_5_43-45_Stensioeina beccariiformis,Stensioeina beccariiformis,Stensioeina beccariiformis,78.50984839489068,1.7157559953496715,20.04508029626262,2.6105900145779204,7.719004470601157,3.072587536442311,11.640054122238311,0.1635359447615529,1.2835965569355683,47.04711767627698
1719,1262_C_13_H_5_65-69_Stensioeina beccariiformis,Stensioeina beccariiformis,Stensioeina beccariiformis,77.85240017425099,1.2836525571663056,30.50876855494084,2.36883154808293,7.215952402828985,1.572246551633241,12.874145918090704,0.2404474807657909,0.8871659843473467,72.53395522411402
1720,552_34_3_15.5-20.0_Cibicidoides praemundulus,Cibicidoides praemundulus,Cibicidoides mundulus,107.46823262977637,1.934064985187984,32.46768478618462,2.863603612849122,10.539521479815534,2.814412005448821,15.153769238279208,0.1299281480826952,0.9356406436122732,15.322944611789367
1721,552_37_3_24.0-29.0_Cibicidoides praemundulus,Cibicidoides praemundulus,Cibicidoides mundulus,114.9446530166252,1.6122679581666226,35.635494514109496,2.763859439798703,10.034157065531724,3.19267230582138,12.288768856355178,0.1085576106458522,0.9877743466484384,12.96252089624588
1722,552_34_1_111.0-116.0_Cibicidoides praemundulus,Cibicidoides praemundulus,Cibicidoides mundulus,121.12279510283544,2.014886406582421,31.97447785954092,2.9929264497167187,11.517242685782383,2.1017253153862825,12.82721830853392,0.1096706638683591,0.965539371675228,10.20757927231017
1723,552_34_2_14.0-18.0_Cibicidoides praemundulus,Cibicidoides praemundulus,Cibicidoides mundulus,111.4087163207009,2.096357498774509,21.41663792940305,2.723613034880564,11.059194122722682,2.244565888168935,14.97316247198692,0.1504717466705732,0.9349791828636445,14.463527172904442
1724,552_35_2_28.0-32.0_Cibicidoides praemundulus,Cibicidoides praemundulus,Cibicidoides mundulus,108.23311010954782,1.8352565039160988,25.442226537149686,2.816832144866809,11.159111012351904,2.3901631943559494,14.624361123097692,0.1104188467201393,0.9738107253916783,15.785504575836526
1725,552_34_2_32.0-37.0_Cibicidoides praemundulus,Cibicidoides praemundulus,Cibicidoides mundulus,117.54271780958877,2.0211154924076897,37.932562460195626,2.892643042964707,11.146124423149786,2.064053493909067,15.079551259485148,0.1069858129151234,0.952382032448856,12.419590477973813
1726,552_38_1_26.0-31.0_Cibicidoides praemundulus,Cibicidoides praemundulus,Cibicidoides mundulus,112.17958432454216,1.5656451407324896,23.739178472507007,2.703056256006032,10.322084742197054,2.09317726698418,11.369155094606723,0.0884577659406826,0.9858320509982657,8.340075858503345
1727,552_37_2_135.0-138.5_Cibicidoides praemundulus,Cibicidoides praemundulus,Cibicidoides mundulus,109.95351312870136,1.5725918133886605,14.44963624713414,2.7322306972278607,10.140345460983225,2.344433628863501,12.1850730457964,0.086749874333481,0.933873029414086,11.051384089701688
