,foram_database_idx,core,sample_id,sample_mix_id,s_id_species,agilent_id,run_name,run_order,time,sample_name,rank,sum_sq_resid
1995,,U1409,U1409_A_13_H_6_78-80,U1409_A_13_H_6_78-80,U1409_A_13_H_6_78-80_Cibicidoides havanensis,STG202308111613,Carbonates_TE_19smps_JB_GW_20230811.b,34,2023-08-11 16:13:11,20,6,2.9904125167151343
1995,,U1409,U1409_A_13_H_6_78-80,U1409_A_13_H_6_78-80,U1409_A_13_H_6_78-80_Cibicidoides havanensis,STG202308111455,Carbonates_TE_19smps_JB_GW_20230811.b,20,2023-08-11 14:55:52,11,7,3.005920313588493
1995,,U1409,U1409_A_13_H_6_78-80,U1409_A_13_H_6_78-80,U1409_A_13_H_6_78-80_Cibicidoides havanensis,STG202308111422,Carbonates_TE_19smps_JB_GW_20230811.b,14,2023-08-11 14:22:44,8,8,3.3325433645852707
1995,,U1409,U1409_A_13_H_6_78-80,U1409_A_13_H_6_78-80,U1409_A_13_H_6_78-80_Cibicidoides havanensis,STG202308081604,Carbonates_TE_21smps_JB_GW_20230808.b,30,2023-08-08 16:04:55,15,9,3.6060564252732603
1995,,U1409,U1409_A_13_H_6_78-80,U1409_A_13_H_6_78-80,U1409_A_13_H_6_78-80_Cibicidoides havanensis,STG202308111517,Carbonates_TE_19smps_JB_GW_20230811.b,24,2023-08-11 15:17:57,14,10,3.75603393399726
1996,,U1409,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5_Cibicidoides havanensis,STG202308081425,Carbonates_TE_21smps_JB_GW_20230808.b,12,2023-08-08 14:25:39,3,1,0.2820385682762767
1996,,U1409,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5_Cibicidoides havanensis,STG202308081626,Carbonates_TE_21smps_JB_GW_20230808.b,34,2023-08-08 16:26:59,18,2,0.34048957049340467
1996,,U1409,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5_Cibicidoides havanensis,STG202308081700,Carbonates_TE_21smps_JB_GW_20230808.b,40,2023-08-08 17:00:05,21,3,0.4177219888262424
1996,,U1409,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5_Cibicidoides havanensis,STG202308081531,Carbonates_TE_21smps_JB_GW_20230808.b,24,2023-08-08 15:31:47,11,4,0.42234517222553414
1996,,U1409,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5_Cibicidoides havanensis,STG202308081436,Carbonates_TE_21smps_JB_GW_20230808.b,14,2023-08-08 14:36:40,4,5,0.4854749912378792
1996,,U1409,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5_Cibicidoides havanensis,STG202308081610,Carbonates_TE_21smps_JB_GW_20230808.b,31,2023-08-08 16:10:26,16,6,0.49457118513673615
1996,,U1409,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5_Cibicidoides havanensis,STG202308081420,Carbonates_TE_21smps_JB_GW_20230808.b,11,2023-08-08 14:20:08,2,7,0.5174347244177029
1996,,U1409,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5_Cibicidoides havanensis,STG202308111517,Carbonates_TE_19smps_JB_GW_20230811.b,24,2023-08-11 15:17:57,14,8,0.8435840953185763
1996,,U1409,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5_Cibicidoides havanensis,STG202308111613,Carbonates_TE_19smps_JB_GW_20230811.b,34,2023-08-11 16:13:11,20,9,0.8718284901074356
1996,,U1409,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5_Cibicidoides havanensis,STG202308081447,Carbonates_TE_21smps_JB_GW_20230808.b,16,2023-08-08 14:47:40,6,10,0.9373736566440907
1997,,U1409,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5_Cibicidoides grimsdalei,STG202308081442,Carbonates_TE_21smps_JB_GW_20230808.b,15,2023-08-08 14:42:10,5,1,0.3802678280074624
1997,,U1409,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5_Cibicidoides grimsdalei,STG202308081420,Carbonates_TE_21smps_JB_GW_20230808.b,11,2023-08-08 14:20:08,2,2,0.41933177818954726
1997,,U1409,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5_Cibicidoides grimsdalei,STG202308081700,Carbonates_TE_21smps_JB_GW_20230808.b,40,2023-08-08 17:00:05,21,3,0.47155397507062974
1997,,U1409,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5_Cibicidoides grimsdalei,STG202308081610,Carbonates_TE_21smps_JB_GW_20230808.b,31,2023-08-08 16:10:26,16,4,0.5283084906406229
