,foram_database_idx,core,sample_id,sample_mix_id,s_id_species,agilent_id,run_name,run_order,time,sample_name,rank,sum_sq_resid
1454,,1262,1262_C_13_H_1_138_139_194.88,Dan-C2_20,Dan-C2_20_Nuttallides truempyi,STG202104091517,Carbonates_TE_54smps_JB_20210409.b,39,2021-04-09 15:17:35,DAN-C2_20,0,0
1455,,1262,1262_C_13_H_1_142_143_194.92,Dan-C2_21,Dan-C2_21_Nuttallides truempyi,STG202104091539,Carbonates_TE_54smps_JB_20210409.b,43,2021-04-09 15:39:34,DAN-C2_21,0,0
1456,,1262,1262_C_13_H_1_143_144_194.93,Dan-C2_21,Dan-C2_21_Nuttallides truempyi,STG202104091539,Carbonates_TE_54smps_JB_20210409.b,43,2021-04-09 15:39:34,DAN-C2_21,0,0
1458,,1262,1262_C_13_H_2_8_9_195.08,Dan-C2_22,Dan-C2_22_Nuttallides truempyi,STG202104091545,Carbonates_TE_54smps_JB_20210409.b,44,2021-04-09 15:45:05,DAN-C2_22,0,0
1459,,1262,1262_C_13_H_2_12_13_195.12,Dan-C2_23,Dan-C2_23_Nuttallides truempyi,STG202104091556,Carbonates_TE_54smps_JB_20210409.b,46,2021-04-09 15:56:05,DAN-C2_23,0,0
1460,,1262,1262_C_13_H_2_18_19_195.18,Dan-C2_24,Dan-C2_24_Nuttallides truempyi,STG202104091601,Carbonates_TE_54smps_JB_20210409.b,47,2021-04-09 16:01:35,DAN-C2_24,0,0
1461,,1262,1262_C_13_H_2_20_21_195.2,Dan-C2_24,Dan-C2_24_Nuttallides truempyi,STG202104091601,Carbonates_TE_54smps_JB_20210409.b,47,2021-04-09 16:01:35,DAN-C2_24,0,0
1462,,1262,1262_C_13_H_2_22_23_195.22,Dan-C2_25,Dan-C2_25_Nuttallides truempyi,STG202104091623,Carbonates_TE_54smps_JB_20210409.b,51,2021-04-09 16:23:34,DAN-C2_25,0,0
1463,,1262,1262_C_13_H_2_28_29_195.28,Dan-C2_26,Dan-C2_26_Nuttallides truempyi,STG202104091629,Carbonates_TE_54smps_JB_20210409.b,52,2021-04-09 16:29:04,DAN-C2_26,0,0
1464,,1262,1262_C_13_H_2_30_31_195.3,Dan-C2_26,Dan-C2_26_Nuttallides truempyi,STG202104091629,Carbonates_TE_54smps_JB_20210409.b,52,2021-04-09 16:29:04,DAN-C2_26,0,0
1465,,1262,1262_C_13_H_2_36_37_195.36,Dan-C2_27,Dan-C2_27_Nuttallides truempyi,STG202104091640,Carbonates_TE_54smps_JB_20210409.b,54,2021-04-09 16:40:03,DAN-C2_27,0,0
1466,,1262,1262_C_13_H_2_38_39_195.38,Dan-C2_27,Dan-C2_27_Nuttallides truempyi,STG202104091640,Carbonates_TE_54smps_JB_20210409.b,54,2021-04-09 16:40:03,DAN-C2_27,0,0
