,foram_database_idx,core,sample_id,sample_mix_id,s_id_species,agilent_id,run_name,run_order,time,sample_name,rank,sum_sq_resid
1917,,1209,1209_A_4_H_5_108-110,1209_A_4_H_5_108-110,1209_A_4_H_5_108-110_Cibicidoides wuellerstorfi,STG202304201606,Carbonates_TE_20smps_JB_20230420.b,15,2023-04-20 16:06:15,5,7,1.186543049679403
1917,,1209,1209_A_4_H_5_108-110,1209_A_4_H_5_108-110,1209_A_4_H_5_108-110_Cibicidoides wuellerstorfi,STG202305041641,Carbonates_TE_21smps_JB_20230504.b,26,2023-05-04 16:41:53,57,8,1.4109487728166716
1917,,1209,1209_A_4_H_5_108-110,1209_A_4_H_5_108-110,1209_A_4_H_5_108-110_Cibicidoides wuellerstorfi,STG202307181738,Carbonates_TE_14smps_JB_20230718.b,25,2023-07-18 17:38:11,13,9,1.6393969773756973
1917,,1209,1209_A_4_H_5_108-110,1209_A_4_H_5_108-110,1209_A_4_H_5_108-110_Cibicidoides wuellerstorfi,STG202307181721,Carbonates_TE_14smps_JB_20230718.b,22,2023-07-18 17:21:37,10,10,1.7906273691976204
1918,,1209,1209_A_5_H_1_8-10,1209_A_5_H_1_8-10,1209_A_5_H_1_8-10_Cibicidoides wuellerstorfi,STG202307181732,Carbonates_TE_14smps_JB_20230718.b,24,2023-07-18 17:32:40,12,1,2.2513618835782068
1918,,1209,1209_A_5_H_1_8-10,1209_A_5_H_1_8-10,1209_A_5_H_1_8-10_Cibicidoides wuellerstorfi,STG202307181710,Carbonates_TE_14smps_JB_20230718.b,20,2023-07-18 17:10:35,8,2,16.30290168667782
1918,,1209,1209_A_5_H_1_8-10,1209_A_5_H_1_8-10,1209_A_5_H_1_8-10_Cibicidoides wuellerstorfi,STG202304201655,Carbonates_TE_20smps_JB_20230420.b,24,2023-04-20 16:55:59,10,3,102.54185440691461
1918,,1209,1209_A_5_H_1_8-10,1209_A_5_H_1_8-10,1209_A_5_H_1_8-10_Cibicidoides wuellerstorfi,STG202307181716,Carbonates_TE_14smps_JB_20230718.b,21,2023-07-18 17:16:06,9,4,127.24811365970257
1918,,1209,1209_A_5_H_1_8-10,1209_A_5_H_1_8-10,1209_A_5_H_1_8-10_Cibicidoides wuellerstorfi,STG202307181805,Carbonates_TE_14smps_JB_20230718.b,30,2023-07-18 18:05:48,RG12,5,128.64055530778302
1918,,1209,1209_A_5_H_1_8-10,1209_A_5_H_1_8-10,1209_A_5_H_1_8-10_Cibicidoides wuellerstorfi,STG202304201756,Carbonates_TE_20smps_JB_20230420.b,35,2023-04-20 17:56:51,17,6,151.22473935574178
1918,,1209,1209_A_5_H_1_8-10,1209_A_5_H_1_8-10,1209_A_5_H_1_8-10_Cibicidoides wuellerstorfi,STG202307181721,Carbonates_TE_14smps_JB_20230718.b,22,2023-07-18 17:21:37,10,7,171.538307022545
1918,,1209,1209_A_5_H_1_8-10,1209_A_5_H_1_8-10,1209_A_5_H_1_8-10_Cibicidoides wuellerstorfi,STG202304201633,Carbonates_TE_20smps_JB_20230420.b,20,2023-04-20 16:33:53,7,8,236.32945844400314
1918,,1209,1209_A_5_H_1_8-10,1209_A_5_H_1_8-10,1209_A_5_H_1_8-10_Cibicidoides wuellerstorfi,STG202304201639,Carbonates_TE_20smps_JB_20230420.b,21,2023-04-20 16:39:24,8,9,249.06960542471083
1918,,1209,1209_A_5_H_1_8-10,1209_A_5_H_1_8-10,1209_A_5_H_1_8-10_Cibicidoides wuellerstorfi,STG202305041641,Carbonates_TE_21smps_JB_20230504.b,26,2023-05-04 16:41:53,57,10,358.90915765161265
1919,,1209,1209_A_5_H_2_8-10,1209_A_5_H_2_8-10,1209_A_5_H_2_8-10_Cibicidoides wuellerstorfi,STG202304261425,Carbonates_TE_24smps_JB_20230426.b,11,2023-04-26 14:25:42,23,1,0.1614350995824817
1919,,1209,1209_A_5_H_2_8-10,1209_A_5_H_2_8-10,1209_A_5_H_2_8-10_Cibicidoides wuellerstorfi,STG202304261548,Carbonates_TE_24smps_JB_20230426.b,26,2023-04-26 15:48:35,34,2,0.2393052256667539
1919,,1209,1209_A_5_H_2_8-10,1209_A_5_H_2_8-10,1209_A_5_H_2_8-10_Cibicidoides wuellerstorfi,STG202304201740,Carbonates_TE_20smps_JB_20230420.b,32,2023-04-20 17:40:14,15,3,0.2841094691676016
1919,,1209,1209_A_5_H_2_8-10,1209_A_5_H_2_8-10,1209_A_5_H_2_8-10_Cibicidoides wuellerstorfi,STG202304261453,Carbonates_TE_24smps_JB_20230426.b,16,2023-04-26 14:53:19,28,4,0.29116828173540793
1919,,1209,1209_A_5_H_2_8-10,1209_A_5_H_2_8-10,1209_A_5_H_2_8-10_Cibicidoides wuellerstorfi,STG202304261643,Carbonates_TE_24smps_JB_20230426.b,36,2023-04-26 16:43:54,40,5,0.39882011195048
1919,,1209,1209_A_5_H_2_8-10,1209_A_5_H_2_8-10,1209_A_5_H_2_8-10_Cibicidoides wuellerstorfi,STG202304261711,Carbonates_TE_24smps_JB_20230426.b,41,2023-04-26 17:11:33,42,6,0.47074129944238224
1919,,1209,1209_A_5_H_2_8-10,1209_A_5_H_2_8-10,1209_A_5_H_2_8-10_Cibicidoides wuellerstorfi,STG202304261616,Carbonates_TE_24smps_JB_20230426.b,31,2023-04-26 16:16:14,36,7,0.4841706748087425
1919,,1209,1209_A_5_H_2_8-10,1209_A_5_H_2_8-10,1209_A_5_H_2_8-10_Cibicidoides wuellerstorfi,STG202304261621,Carbonates_TE_24smps_JB_20230426.b,32,2023-04-26 16:21:45,37,8,0.5020707012084612
1919,,1209,1209_A_5_H_2_8-10,1209_A_5_H_2_8-10,1209_A_5_H_2_8-10_Cibicidoides wuellerstorfi,STG202304261632,Carbonates_TE_24smps_JB_20230426.b,34,2023-04-26 16:32:49,38,9,0.5201317969927072
1919,,1209,1209_A_5_H_2_8-10,1209_A_5_H_2_8-10,1209_A_5_H_2_8-10_Cibicidoides wuellerstorfi,STG202304261728,Carbonates_TE_24smps_JB_20230426.b,44,2023-04-26 17:28:08,44,10,0.5674177421605839
1920,,1209,1209_A_5_H_3_7-9,1209_A_5_H_3_7-9,1209_A_5_H_3_7-9_Cibicidoides wuellerstorfi,STG202304201655,Carbonates_TE_20smps_JB_20230420.b,24,2023-04-20 16:55:59,10,1,0.6098094828058606
1920,,1209,1209_A_5_H_3_7-9,1209_A_5_H_3_7-9,1209_A_5_H_3_7-9_Cibicidoides wuellerstorfi,STG202304201633,Carbonates_TE_20smps_JB_20230420.b,20,2023-04-20 16:33:53,7,2,1.8018604137962098
1920,,1209,1209_A_5_H_3_7-9,1209_A_5_H_3_7-9,1209_A_5_H_3_7-9_Cibicidoides wuellerstorfi,STG202307181716,Carbonates_TE_14smps_JB_20230718.b,21,2023-07-18 17:16:06,9,3,1.8035768641091983
1920,,1209,1209_A_5_H_3_7-9,1209_A_5_H_3_7-9,1209_A_5_H_3_7-9_Cibicidoides wuellerstorfi,STG202307181721,Carbonates_TE_14smps_JB_20230718.b,22,2023-07-18 17:21:37,10,4,1.8795559784653926
1920,,1209,1209_A_5_H_3_7-9,1209_A_5_H_3_7-9,1209_A_5_H_3_7-9_Cibicidoides wuellerstorfi,STG202304201639,Carbonates_TE_20smps_JB_20230420.b,21,2023-04-20 16:39:24,8,5,2.008483506972133
1920,,1209,1209_A_5_H_3_7-9,1209_A_5_H_3_7-9,1209_A_5_H_3_7-9_Cibicidoides wuellerstorfi,STG202307181732,Carbonates_TE_14smps_JB_20230718.b,24,2023-07-18 17:32:40,12,6,2.104771661534143
1920,,1209,1209_A_5_H_3_7-9,1209_A_5_H_3_7-9,1209_A_5_H_3_7-9_Cibicidoides wuellerstorfi,STG202307181710,Carbonates_TE_14smps_JB_20230718.b,20,2023-07-18 17:10:35,8,7,2.131367585477038
1920,,1209,1209_A_5_H_3_7-9,1209_A_5_H_3_7-9,1209_A_5_H_3_7-9_Cibicidoides wuellerstorfi,STG202304201611,Carbonates_TE_20smps_JB_20230420.b,16,2023-04-20 16:11:47,6,8,3.187569879120737
1920,,1209,1209_A_5_H_3_7-9,1209_A_5_H_3_7-9,1209_A_5_H_3_7-9_Cibicidoides wuellerstorfi,STG202307181811,Carbonates_TE_14smps_JB_20230718.b,31,2023-07-18 18:11:20,RG13,9,5.069524747360243
1920,,1209,1209_A_5_H_3_7-9,1209_A_5_H_3_7-9,1209_A_5_H_3_7-9_Cibicidoides wuellerstorfi,STG202305041513,Carbonates_TE_21smps_JB_20230504.b,10,2023-05-04 15:13:39,45,10,5.313700666647337
1921,,1209,1209_A_5_H_3_112-114,1209_A_5_H_3_112-114,1209_A_5_H_3_112-114_Cibicidoides wuellerstorfi,STG202304201740,Carbonates_TE_20smps_JB_20230420.b,32,2023-04-20 17:40:14,15,1,0.09772373369690472
1921,,1209,1209_A_5_H_3_112-114,1209_A_5_H_3_112-114,1209_A_5_H_3_112-114_Cibicidoides wuellerstorfi,STG202304201751,Carbonates_TE_20smps_JB_20230420.b,34,2023-04-20 17:51:18,16,2,0.3588967982116494
1921,,1209,1209_A_5_H_3_112-114,1209_A_5_H_3_112-114,1209_A_5_H_3_112-114_Cibicidoides wuellerstorfi,STG202304261548,Carbonates_TE_24smps_JB_20230426.b,26,2023-04-26 15:48:35,34,3,0.38854627519153767
1921,,1209,1209_A_5_H_3_112-114,1209_A_5_H_3_112-114,1209_A_5_H_3_112-114_Cibicidoides wuellerstorfi,STG202304261453,Carbonates_TE_24smps_JB_20230426.b,16,2023-04-26 14:53:19,28,4,0.4000014845796783
1921,,1209,1209_A_5_H_3_112-114,1209_A_5_H_3_112-114,1209_A_5_H_3_112-114_Cibicidoides wuellerstorfi,STG202304261425,Carbonates_TE_24smps_JB_20230426.b,11,2023-04-26 14:25:42,23,5,0.45322434866199424
1921,,1209,1209_A_5_H_3_112-114,1209_A_5_H_3_112-114,1209_A_5_H_3_112-114_Cibicidoides wuellerstorfi,STG202304201707,Carbonates_TE_20smps_JB_20230420.b,26,2023-04-20 17:07:03,12,6,0.4829534098078091
1921,,1209,1209_A_5_H_3_112-114,1209_A_5_H_3_112-114,1209_A_5_H_3_112-114_Cibicidoides wuellerstorfi,STG202304261711,Carbonates_TE_24smps_JB_20230426.b,41,2023-04-26 17:11:33,42,7,0.5064202664859638
1921,,1209,1209_A_5_H_3_112-114,1209_A_5_H_3_112-114,1209_A_5_H_3_112-114_Cibicidoides wuellerstorfi,STG202304261643,Carbonates_TE_24smps_JB_20230426.b,36,2023-04-26 16:43:54,40,8,0.5639589176658862
1921,,1209,1209_A_5_H_3_112-114,1209_A_5_H_3_112-114,1209_A_5_H_3_112-114_Cibicidoides wuellerstorfi,STG202304261621,Carbonates_TE_24smps_JB_20230426.b,32,2023-04-26 16:21:45,37,9,0.5698899082736658
1921,,1209,1209_A_5_H_3_112-114,1209_A_5_H_3_112-114,1209_A_5_H_3_112-114_Cibicidoides wuellerstorfi,STG202304201644,Carbonates_TE_20smps_JB_20230420.b,22,2023-04-20 16:44:56,9,10,0.6221152399757305
1922,,1209,1209_A_5_H_5_8-10,1209_A_5_H_5_8-10,1209_A_5_H_5_8-10_Cibicidoides wuellerstorfi,STG202304201756,Carbonates_TE_20smps_JB_20230420.b,35,2023-04-20 17:56:51,17,1,0.30991832537206493
1922,,1209,1209_A_5_H_5_8-10,1209_A_5_H_5_8-10,1209_A_5_H_5_8-10_Cibicidoides wuellerstorfi,STG202304201611,Carbonates_TE_20smps_JB_20230420.b,16,2023-04-20 16:11:47,6,2,0.5382749416717156
1922,,1209,1209_A_5_H_5_8-10,1209_A_5_H_5_8-10,1209_A_5_H_5_8-10_Cibicidoides wuellerstorfi,STG202304201802,Carbonates_TE_20smps_JB_20230420.b,36,2023-04-20 18:02:23,18,3,0.8672149859661447
1922,,1209,1209_A_5_H_5_8-10,1209_A_5_H_5_8-10,1209_A_5_H_5_8-10_Cibicidoides wuellerstorfi,STG202304201633,Carbonates_TE_20smps_JB_20230420.b,20,2023-04-20 16:33:53,7,4,1.0832995683435498
1922,,1209,1209_A_5_H_5_8-10,1209_A_5_H_5_8-10,1209_A_5_H_5_8-10_Cibicidoides wuellerstorfi,STG202304201655,Carbonates_TE_20smps_JB_20230420.b,24,2023-04-20 16:55:59,10,5,1.1584833809876351
1922,,1209,1209_A_5_H_5_8-10,1209_A_5_H_5_8-10,1209_A_5_H_5_8-10_Cibicidoides wuellerstorfi,STG202304201606,Carbonates_TE_20smps_JB_20230420.b,15,2023-04-20 16:06:15,5,6,1.179001284746601
1922,,1209,1209_A_5_H_5_8-10,1209_A_5_H_5_8-10,1209_A_5_H_5_8-10_Cibicidoides wuellerstorfi,STG202305041641,Carbonates_TE_21smps_JB_20230504.b,26,2023-05-04 16:41:53,57,7,1.199590092129936
1922,,1209,1209_A_5_H_5_8-10,1209_A_5_H_5_8-10,1209_A_5_H_5_8-10_Cibicidoides wuellerstorfi,STG202304201639,Carbonates_TE_20smps_JB_20230420.b,21,2023-04-20 16:39:24,8,8,1.26619723210151
1922,,1209,1209_A_5_H_5_8-10,1209_A_5_H_5_8-10,1209_A_5_H_5_8-10_Cibicidoides wuellerstorfi,STG202307181738,Carbonates_TE_14smps_JB_20230718.b,25,2023-07-18 17:38:11,13,9,1.5890435171996042
1922,,1209,1209_A_5_H_5_8-10,1209_A_5_H_5_8-10,1209_A_5_H_5_8-10_Cibicidoides wuellerstorfi,STG202304261447,Carbonates_TE_24smps_JB_20230426.b,15,2023-04-26 14:47:47,26,10,1.5950778865970496
1923,,1209,1209_A_5_H_6_56-60,1209_A_5_H_6_56-60,1209_A_5_H_6_56-60_Cibicidoides wuellerstorfi,STG202307181732,Carbonates_TE_14smps_JB_20230718.b,24,2023-07-18 17:32:40,12,1,2.537978496448823
1923,,1209,1209_A_5_H_6_56-60,1209_A_5_H_6_56-60,1209_A_5_H_6_56-60_Cibicidoides wuellerstorfi,STG202307181805,Carbonates_TE_14smps_JB_20230718.b,30,2023-07-18 18:05:48,RG12,2,3.6089588856050754
1923,,1209,1209_A_5_H_6_56-60,1209_A_5_H_6_56-60,1209_A_5_H_6_56-60_Cibicidoides wuellerstorfi,STG202307181710,Carbonates_TE_14smps_JB_20230718.b,20,2023-07-18 17:10:35,8,3,3.993082838537887
1923,,1209,1209_A_5_H_6_56-60,1209_A_5_H_6_56-60,1209_A_5_H_6_56-60_Cibicidoides wuellerstorfi,STG202304201655,Carbonates_TE_20smps_JB_20230420.b,24,2023-04-20 16:55:59,10,4,6.299215711899176
1923,,1209,1209_A_5_H_6_56-60,1209_A_5_H_6_56-60,1209_A_5_H_6_56-60_Cibicidoides wuellerstorfi,STG202304201756,Carbonates_TE_20smps_JB_20230420.b,35,2023-04-20 17:56:51,17,5,6.641908632861919
1923,,1209,1209_A_5_H_6_56-60,1209_A_5_H_6_56-60,1209_A_5_H_6_56-60_Cibicidoides wuellerstorfi,STG202307181716,Carbonates_TE_14smps_JB_20230718.b,21,2023-07-18 17:16:06,9,6,8.071064707199124
1923,,1209,1209_A_5_H_6_56-60,1209_A_5_H_6_56-60,1209_A_5_H_6_56-60_Cibicidoides wuellerstorfi,STG202307181721,Carbonates_TE_14smps_JB_20230718.b,22,2023-07-18 17:21:37,10,7,9.34211224340146
1923,,1209,1209_A_5_H_6_56-60,1209_A_5_H_6_56-60,1209_A_5_H_6_56-60_Cibicidoides wuellerstorfi,STG202304201633,Carbonates_TE_20smps_JB_20230420.b,20,2023-04-20 16:33:53,7,8,10.581548676926674
1923,,1209,1209_A_5_H_6_56-60,1209_A_5_H_6_56-60,1209_A_5_H_6_56-60_Cibicidoides wuellerstorfi,STG202304201639,Carbonates_TE_20smps_JB_20230420.b,21,2023-04-20 16:39:24,8,9,11.082702942691808
1923,,1209,1209_A_5_H_6_56-60,1209_A_5_H_6_56-60,1209_A_5_H_6_56-60_Cibicidoides wuellerstorfi,STG202305041641,Carbonates_TE_21smps_JB_20230504.b,26,2023-05-04 16:41:53,57,10,13.976884569897567
1924,,1209,1209_A_5_H_7_8-10,1209_A_5_H_7_8-10,1209_A_5_H_7_8-10_Cibicidoides wuellerstorfi,STG202304201611,Carbonates_TE_20smps_JB_20230420.b,16,2023-04-20 16:11:47,6,1,0.1982213151522382
1924,,1209,1209_A_5_H_7_8-10,1209_A_5_H_7_8-10,1209_A_5_H_7_8-10_Cibicidoides wuellerstorfi,STG202304201802,Carbonates_TE_20smps_JB_20230420.b,36,2023-04-20 18:02:23,18,2,0.2908193256210593
1924,,1209,1209_A_5_H_7_8-10,1209_A_5_H_7_8-10,1209_A_5_H_7_8-10_Cibicidoides wuellerstorfi,STG202304201606,Carbonates_TE_20smps_JB_20230420.b,15,2023-04-20 16:06:15,5,3,0.387301472677125
1924,,1209,1209_A_5_H_7_8-10,1209_A_5_H_7_8-10,1209_A_5_H_7_8-10_Cibicidoides wuellerstorfi,STG202304201538,Carbonates_TE_20smps_JB_20230420.b,10,2023-04-20 15:38:38,1,4,0.6025181540194919
1924,,1209,1209_A_5_H_7_8-10,1209_A_5_H_7_8-10,1209_A_5_H_7_8-10_Cibicidoides wuellerstorfi,STG202304201655,Carbonates_TE_20smps_JB_20230420.b,24,2023-04-20 16:55:59,10,5,0.6623591181135281
1924,,1209,1209_A_5_H_7_8-10,1209_A_5_H_7_8-10,1209_A_5_H_7_8-10_Cibicidoides wuellerstorfi,STG202304201633,Carbonates_TE_20smps_JB_20230420.b,20,2023-04-20 16:33:53,7,6,0.698707071195326
1924,,1209,1209_A_5_H_7_8-10,1209_A_5_H_7_8-10,1209_A_5_H_7_8-10_Cibicidoides wuellerstorfi,STG202304201639,Carbonates_TE_20smps_JB_20230420.b,21,2023-04-20 16:39:24,8,7,0.7154064377344101
1924,,1209,1209_A_5_H_7_8-10,1209_A_5_H_7_8-10,1209_A_5_H_7_8-10_Cibicidoides wuellerstorfi,STG202304261431,Carbonates_TE_24smps_JB_20230426.b,12,2023-04-26 14:31:13,24,8,0.8361295550395401
1924,,1209,1209_A_5_H_7_8-10,1209_A_5_H_7_8-10,1209_A_5_H_7_8-10_Cibicidoides wuellerstorfi,STG202304201729,Carbonates_TE_20smps_JB_20230420.b,30,2023-04-20 17:29:10,13,9,0.8506239638351151
1924,,1209,1209_A_5_H_7_8-10,1209_A_5_H_7_8-10,1209_A_5_H_7_8-10_Cibicidoides wuellerstorfi,STG202307181738,Carbonates_TE_14smps_JB_20230718.b,25,2023-07-18 17:38:11,13,10,0.9679730395216319
1925,,1209,1209_A_6_H_1_56-58,1209_A_6_H_1_56-58,1209_A_6_H_1_56-58_Cibicidoides wuellerstorfi,STG202304201655,Carbonates_TE_20smps_JB_20230420.b,24,2023-04-20 16:55:59,10,1,0.7485931701864216
1925,,1209,1209_A_6_H_1_56-58,1209_A_6_H_1_56-58,1209_A_6_H_1_56-58_Cibicidoides wuellerstorfi,STG202304201633,Carbonates_TE_20smps_JB_20230420.b,20,2023-04-20 16:33:53,7,2,1.3196808681323733
1925,,1209,1209_A_6_H_1_56-58,1209_A_6_H_1_56-58,1209_A_6_H_1_56-58_Cibicidoides wuellerstorfi,STG202304201611,Carbonates_TE_20smps_JB_20230420.b,16,2023-04-20 16:11:47,6,3,1.3685202492487651
1925,,1209,1209_A_6_H_1_56-58,1209_A_6_H_1_56-58,1209_A_6_H_1_56-58_Cibicidoides wuellerstorfi,STG202304201639,Carbonates_TE_20smps_JB_20230420.b,21,2023-04-20 16:39:24,8,4,1.4059367760673909
1925,,1209,1209_A_6_H_1_56-58,1209_A_6_H_1_56-58,1209_A_6_H_1_56-58_Cibicidoides wuellerstorfi,STG202307181721,Carbonates_TE_14smps_JB_20230718.b,22,2023-07-18 17:21:37,10,5,1.7062301553531896
1925,,1209,1209_A_6_H_1_56-58,1209_A_6_H_1_56-58,1209_A_6_H_1_56-58_Cibicidoides wuellerstorfi,STG202304201756,Carbonates_TE_20smps_JB_20230420.b,35,2023-04-20 17:56:51,17,6,1.8342931348005445
1925,,1209,1209_A_6_H_1_56-58,1209_A_6_H_1_56-58,1209_A_6_H_1_56-58_Cibicidoides wuellerstorfi,STG202307181716,Carbonates_TE_14smps_JB_20230718.b,21,2023-07-18 17:16:06,9,7,1.9291005447450282
1925,,1209,1209_A_6_H_1_56-58,1209_A_6_H_1_56-58,1209_A_6_H_1_56-58_Cibicidoides wuellerstorfi,STG202307181732,Carbonates_TE_14smps_JB_20230718.b,24,2023-07-18 17:32:40,12,8,2.285590579433778
1925,,1209,1209_A_6_H_1_56-58,1209_A_6_H_1_56-58,1209_A_6_H_1_56-58_Cibicidoides wuellerstorfi,STG202305041641,Carbonates_TE_21smps_JB_20230504.b,26,2023-05-04 16:41:53,57,9,2.34600639114543
1925,,1209,1209_A_6_H_1_56-58,1209_A_6_H_1_56-58,1209_A_6_H_1_56-58_Cibicidoides wuellerstorfi,STG202307181710,Carbonates_TE_14smps_JB_20230718.b,20,2023-07-18 17:10:35,8,10,2.560201474271412
1926,,1209,1209_A_6_H_2_56-58,1209_A_6_H_2_56-58,1209_A_6_H_2_56-58_Cibicidoides wuellerstorfi,STG202307181732,Carbonates_TE_14smps_JB_20230718.b,24,2023-07-18 17:32:40,12,1,2.207102314975082
1926,,1209,1209_A_6_H_2_56-58,1209_A_6_H_2_56-58,1209_A_6_H_2_56-58_Cibicidoides wuellerstorfi,STG202307181710,Carbonates_TE_14smps_JB_20230718.b,20,2023-07-18 17:10:35,8,2,4.441507832812453
1926,,1209,1209_A_6_H_2_56-58,1209_A_6_H_2_56-58,1209_A_6_H_2_56-58_Cibicidoides wuellerstorfi,STG202307181805,Carbonates_TE_14smps_JB_20230718.b,30,2023-07-18 18:05:48,RG12,3,5.585468983823693
1926,,1209,1209_A_6_H_2_56-58,1209_A_6_H_2_56-58,1209_A_6_H_2_56-58_Cibicidoides wuellerstorfi,STG202304201655,Carbonates_TE_20smps_JB_20230420.b,24,2023-04-20 16:55:59,10,4,9.71472872524786
1926,,1209,1209_A_6_H_2_56-58,1209_A_6_H_2_56-58,1209_A_6_H_2_56-58_Cibicidoides wuellerstorfi,STG202304201756,Carbonates_TE_20smps_JB_20230420.b,35,2023-04-20 17:56:51,17,5,11.636118287310252
1926,,1209,1209_A_6_H_2_56-58,1209_A_6_H_2_56-58,1209_A_6_H_2_56-58_Cibicidoides wuellerstorfi,STG202307181716,Carbonates_TE_14smps_JB_20230718.b,21,2023-07-18 17:16:06,9,6,11.980061138237565
1926,,1209,1209_A_6_H_2_56-58,1209_A_6_H_2_56-58,1209_A_6_H_2_56-58_Cibicidoides wuellerstorfi,STG202307181721,Carbonates_TE_14smps_JB_20230718.b,22,2023-07-18 17:21:37,10,7,14.45741467655482
1926,,1209,1209_A_6_H_2_56-58,1209_A_6_H_2_56-58,1209_A_6_H_2_56-58_Cibicidoides wuellerstorfi,STG202304201633,Carbonates_TE_20smps_JB_20230420.b,20,2023-04-20 16:33:53,7,8,17.782329750561424
1926,,1209,1209_A_6_H_2_56-58,1209_A_6_H_2_56-58,1209_A_6_H_2_56-58_Cibicidoides wuellerstorfi,STG202304201639,Carbonates_TE_20smps_JB_20230420.b,21,2023-04-20 16:39:24,8,9,18.599185241722562
1926,,1209,1209_A_6_H_2_56-58,1209_A_6_H_2_56-58,1209_A_6_H_2_56-58_Cibicidoides wuellerstorfi,STG202305041641,Carbonates_TE_21smps_JB_20230504.b,26,2023-05-04 16:41:53,57,10,24.425273619517107
1927,,1209,1209_A_6_H_3_56-58,1209_A_6_H_3_56-58,1209_A_6_H_3_56-58_Cibicidoides wuellerstorfi,STG202304201802,Carbonates_TE_20smps_JB_20230420.b,36,2023-04-20 18:02:23,18,1,0.23091759271201787
