EXPEDITION,SITE,HOLE,CORE,CORE_TYPE,SECTION,CC,TOP_DEPTH,BOTTOM_DEPTH,VOLUME,MBSF_TOP,MCD_TOP,HALF,ANALYST,LOCATION,REQUEST,REQUEST_PART,TYPE,SAMPLE_DATE,SAMPLE,IGSN,REMARKS,SUBSAMPLES
208,1262,C,1,H,1,no,64,70,50,90.64,98.42,W,CUR,SHI,18425,A,----,3/29/2003 12:00:00 AM,4141430,,,0
208,1262,C,1,H,2,no,44,50,50,91.94,99.72,W,CUR,SHI,18425,A,----,3/29/2003 12:00:00 AM,4141431,,,0
208,1262,C,1,H,3,no,31,37,50,92.75,100.53,W,CUR,SHI,18425,A,----,3/29/2003 12:00:00 AM,4141432,,,0
208,1262,C,1,H,4,no,127,133,50,94.97,102.75,W,CUR,SHI,18425,A,----,3/29/2003 12:00:00 AM,4141433,,,0
208,1262,C,1,H,5,yes,0,10,353,95.06,102.84,WR,CHRISTOPHE,SHI,MSP9999,A,PAL,3/28/2003 12:00:00 AM,4141007,,all to pal,0
208,1262,C,2,H,1,no,36,42,50,99.86,109.65,W,CUR,SHI,18425,A,----,3/29/2003 12:00:00 AM,4141434,,,0
208,1262,C,2,H,2,no,2,4,7,101.02,110.81,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151555,,1153,0
208,1262,C,2,H,2,no,52,54,7,101.52,111.31,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151556,,1154,0
208,1262,C,2,H,2,no,73,79,50,101.73,111.52,W,CUR,SHI,18425,A,----,3/29/2003 12:00:00 AM,4141435,,,0
208,1262,C,2,H,2,no,102,104,7,102.02,111.81,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151557,,1155,0
208,1262,C,2,H,3,no,2,4,7,102.52,112.31,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151558,,1156,0
208,1262,C,2,H,3,no,52,54,7,103.02,112.81,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151559,,1157,0
208,1262,C,2,H,3,no,72,74,7,103.22,113.01,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151560,,1158,0
208,1262,C,2,H,3,no,82,84,7,103.32,113.11,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151561,,1159,0
208,1262,C,2,H,3,no,92,94,7,103.42,113.21,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151562,,1160,0
208,1262,C,2,H,3,no,102,104,7,103.52,113.31,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151563,,1161,0
208,1262,C,2,H,3,no,113,119,50,103.63,113.42,W,CUR,SHI,18425,A,----,3/29/2003 12:00:00 AM,4141436,,,0
208,1262,C,2,H,3,no,122,124,7,103.72,113.51,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151564,,1162,0
208,1262,C,2,H,3,no,132,134,7,103.82,113.61,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151565,,1163,0
208,1262,C,2,H,3,no,142,144,7,103.92,113.71,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151566,,1164,0
208,1262,C,2,H,4,no,2,4,7,104.02,113.81,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151567,,1165,0
208,1262,C,2,H,4,no,12,14,7,104.12,113.91,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151568,,1166,0
208,1262,C,2,H,4,no,22,24,7,104.22,114.01,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151569,,1167,0
208,1262,C,2,H,4,no,32,34,7,104.32,114.11,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151570,,1168,0
208,1262,C,2,H,4,no,42,44,7,104.42,114.21,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151571,,1169,0
208,1262,C,2,H,4,no,52,54,7,104.52,114.31,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151572,,1170,0
208,1262,C,2,H,4,no,62,64,7,104.62,114.41,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151573,,1171,0
208,1262,C,2,H,4,no,72,74,7,104.72,114.51,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151574,,1172,0
208,1262,C,2,H,4,no,78,84,50,104.78,114.57,W,CUR,SHI,18425,A,----,3/29/2003 12:00:00 AM,4141437,,,0
208,1262,C,2,H,4,no,92,94,7,104.92,114.71,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151575,,1173,0
208,1262,C,2,H,4,no,101,103,7,105.01,114.8,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151576,,1174,0
208,1262,C,2,H,4,no,112,114,7,105.12,114.91,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151577,,1175,0
208,1262,C,2,H,4,no,122,124,7,105.22,115.01,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151578,,1176,0
208,1262,C,2,H,4,no,132,134,7,105.32,115.11,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151579,,1177,0
208,1262,C,2,H,4,no,142,144,7,105.42,115.21,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151580,,1178,0
208,1262,C,2,H,5,no,2,4,7,105.52,115.31,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151581,,1179,0
208,1262,C,2,H,5,no,12,14,7,105.62,115.41,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151582,,1180,0
208,1262,C,2,H,5,no,22,24,7,105.72,115.51,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151583,,1181,0
208,1262,C,2,H,5,no,32,34,7,105.82,115.61,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151584,,1182,0
208,1262,C,2,H,5,no,41,43,7,105.91,115.7,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151585,,1183,0
208,1262,C,2,H,5,no,51,53,7,106.01,115.8,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151586,,1184,0
208,1262,C,2,H,5,no,62,64,7,106.12,115.91,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151587,,1185,0
208,1262,C,2,H,5,no,72,74,7,106.22,116.01,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151588,,1186,0
208,1262,C,2,H,5,no,97,103,50,106.47,116.26,W,CUR,SHI,18425,A,----,3/29/2003 12:00:00 AM,4141438,,,0
208,1262,C,2,H,5,no,112,114,7,106.62,116.41,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4151589,,1187,0
208,1262,C,2,H,6,no,2,4,7,107.02,116.81,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4152860,,1188,0
208,1262,C,2,H,6,no,5,5,0,107.05,116.84,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141447,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,10,10,0,107.1,116.89,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141448,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,15,15,0,107.15,116.94,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141449,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,20,20,0,107.2,116.99,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141450,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,22,22,0,107.22,117.01,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141451,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,24,24,0,107.24,117.03,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141452,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,26,26,0,107.26,117.05,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141453,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,28,30,10,107.28,117.07,W,HK,BCR,088432IODP,A,---,6/16/2021 12:00:00 AM,5225975,IBCR0208RXZD044,,0
208,1262,C,2,H,6,no,28,28,0,107.28,117.07,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141454,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,29,35,50,107.29,117.08,W,CUR,SHI,18425,A,----,3/29/2003 12:00:00 AM,4141439,,,0
208,1262,C,2,H,6,no,30,30,0,107.3,117.09,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141455,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,32,32,0,107.32,117.11,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141456,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,32,34,10,107.32,117.11,W,HK,BCR,088432IODP,A,---,6/16/2021 12:00:00 AM,5225976,IBCR0208RX0E044,,0
208,1262,C,2,H,6,no,34,34,0,107.34,117.13,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141457,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,35,36,3,107.35,117.14,W,Gar Esmay,SHI,18361,A,----,3/29/2003 12:00:00 AM,4141440,,,0
208,1262,C,2,H,6,no,36,36,0,107.36,117.15,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141458,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,36,38,10,107.36,117.15,W,HK,BCR,088432IODP,A,---,6/16/2021 12:00:00 AM,5225977,IBCR0208RX1E044,,0
208,1262,C,2,H,6,no,38,38,0,107.38,117.17,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141459,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,40,40,0,107.4,117.19,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141460,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,40,42,10,107.4,117.19,W,HK,BCR,088432IODP,A,---,6/16/2021 12:00:00 AM,5225978,IBCR0208RX2E044,,0
208,1262,C,2,H,6,no,42,42,0,107.42,117.21,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141461,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,44,44,0,107.44,117.23,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141462,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,44,46,10,107.44,117.23,W,HK,BCR,088432IODP,A,---,6/16/2021 12:00:00 AM,5225979,IBCR0208RX3E044,,0
208,1262,C,2,H,6,no,46,46,0,107.46,117.25,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141463,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,48,48,0,107.48,117.27,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141464,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,48,50,10,107.48,117.27,W,HK,BCR,088432IODP,A,---,6/16/2021 12:00:00 AM,5225980,IBCR0208RX4E044,,0
208,1262,C,2,H,6,no,50,50,0,107.5,117.29,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141465,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,52,54,7,107.52,117.31,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4152862,,1189,0
208,1262,C,2,H,6,no,52,54,10,107.52,117.31,W,HK,BCR,088432IODP,A,---,6/16/2021 12:00:00 AM,5225981,IBCR0208RX5E044,,0
208,1262,C,2,H,6,no,55,55,0,107.55,117.34,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141466,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,56,58,10,107.56,117.35,W,HK,BCR,088432IODP,A,---,6/16/2021 12:00:00 AM,5225982,IBCR0208RX6E044,,0
208,1262,C,2,H,6,no,60,60,0,107.6,117.39,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141467,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,60,62,10,107.6,117.39,W,HK,BCR,088432IODP,A,---,6/16/2021 12:00:00 AM,5225983,IBCR0208RX7E044,,0
208,1262,C,2,H,6,no,64,66,10,107.64,117.43,W,HK,BCR,088432IODP,A,---,6/16/2021 12:00:00 AM,5225984,IBCR0208RX8E044,,0
208,1262,C,2,H,6,no,65,65,0,107.65,117.44,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141468,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,68,70,10,107.68,117.47,W,HK,BCR,088432IODP,A,---,6/16/2021 12:00:00 AM,5225985,IBCR0208RX9E044,,0
208,1262,C,2,H,6,no,70,70,0,107.7,117.49,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141469,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,72,74,10,107.72,117.51,W,HK,BCR,088432IODP,A,---,6/16/2021 12:00:00 AM,5225986,IBCR0208RXAE044,,0
208,1262,C,2,H,6,no,75,75,0,107.75,117.54,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141470,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,76,78,10,107.76,117.55,W,HK,BCR,088432IODP,A,---,6/16/2021 12:00:00 AM,5225987,IBCR0208RXBE044,,0
208,1262,C,2,H,6,no,80,80,0,107.8,117.59,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141471,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,85,85,0,107.85,117.64,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141472,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,90,90,0,107.9,117.69,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141473,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,95,95,0,107.95,117.74,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141474,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,100,100,0,108,117.79,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141475,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,102,104,7,108.02,117.81,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4152863,,1190,0
208,1262,C,2,H,6,no,105,105,0,108.05,117.84,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141476,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,110,110,0,108.1,117.89,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141477,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,120,120,0,108.2,117.99,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141478,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,130,130,0,108.3,118.09,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141479,,tp w/lourens -ELMO event,0
208,1262,C,2,H,6,no,137,139,7,108.37,118.16,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4152864,,1191,0
208,1262,C,2,H,6,no,140,140,0,108.4,118.19,W,James Zach,SHI,18583,A,----,3/29/2003 12:00:00 AM,4141480,,tp w/lourens -ELMO event,0
208,1262,C,2,H,7,yes,0,10,353,108.43,118.22,WR,CHRISTOPHE,SHI,MSP9999,A,PAL,3/28/2003 12:00:00 AM,4141008,,,0
208,1262,C,3,H,1,no,20,26,50,109.2,119.17,W,Takashi Ha,SHI,18425,A,----,3/29/2003 12:00:00 AM,4141441,,,0
208,1262,C,3,H,2,no,12,14,7,110.62,120.59,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4152865,,1192,0
208,1262,C,3,H,2,no,20,26,50,110.7,120.67,W,Takashi Ha,SHI,18425,A,----,3/29/2003 12:00:00 AM,4141442,,,0
208,1262,C,3,H,2,no,32,34,7,110.82,120.79,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4152866,,1193,0
208,1262,C,3,H,2,no,42,44,7,110.92,120.89,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4152867,,1194,0
208,1262,C,3,H,2,no,52,54,7,111.02,120.99,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4152868,,1195,0
208,1262,C,3,H,2,no,62,64,7,111.12,121.09,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4152869,,1196,0
208,1262,C,3,H,2,no,72,74,7,111.22,121.19,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4152870,,1197,0
208,1262,C,3,H,2,no,82,84,7,111.32,121.29,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4152871,,1198,0
208,1262,C,3,H,2,no,92,94,7,111.42,121.39,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4152872,,1199,0
208,1262,C,3,H,2,no,102,104,7,111.52,121.49,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4152873,,1200,0
208,1262,C,3,H,2,no,112,114,7,111.62,121.59,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4152874,,1201,0
208,1262,C,3,H,3,no,8,10,7,112.08,122.05,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4152875,,1202,0
208,1262,C,3,H,3,no,20,26,50,112.2,122.17,W,Takashi Ha,SHI,18425,A,----,3/29/2003 12:00:00 AM,4141443,,,0
208,1262,C,3,H,3,no,53,55,7,112.53,122.5,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4152876,,1203,0
208,1262,C,3,H,3,no,102,104,7,113.02,122.99,W,JB,BCR,18404,B,----,8/5/2003 12:00:00 AM,4152877,,1204,0
208,1262,C,3,H,4,no,20,26,50,113.7,123.67,W,Takashi Ha,SHI,18425,A,----,3/29/2003 12:00:00 AM,4141444,,,0
208,1262,C,3,H,5,no,20,26,50,115.2,125.17,W,Takashi Ha,SHI,18425,A,----,3/29/2003 12:00:00 AM,4141445,,,0
208,1262,C,3,H,6,no,20,26,50,116.7,126.67,W,Takashi Ha,SHI,18425,A,----,3/29/2003 12:00:00 AM,4141446,,,0
208,1262,C,3,H,7,yes,0,10,353,117.92,127.89,WR,CHRISTOPHE,SHI,MSP9999,A,PAL,3/28/2003 12:00:00 AM,4141009,,,0
208,1262,C,4,H,5,no,117,123,50,125.67,131.18,W,Takashi Ha,SHI,18425,A,----,3/29/2003 12:00:00 AM,4141481,,,0
208,1262,C,4,H,7,yes,8,14,50,126.63,132.14,W,Takashi Ha,SHI,18425,A,----,3/29/2003 12:00:00 AM,4141482,,,0
208,1262,C,4,H,7,yes,35,40,176,126.9,132.41,WR,CHRISTOPHE,SHI,MSP9999,A,PAL,3/28/2003 12:00:00 AM,4141010,,,0
208,1262,C,5,H,1,no,25,27,30,122.75,134.98,W,WH,BCR,21997,A,----,1/29/2010 12:00:00 AM,4388753,,,0
208,1262,C,5,H,1,no,45,47,30,122.95,135.18,W,WH,BCR,21997,A,----,1/29/2010 12:00:00 AM,4388754,,,0
208,1262,C,5,H,1,no,65,67,30,123.15,135.38,W,WH,BCR,21997,A,----,1/29/2010 12:00:00 AM,4388755,,,0
208,1262,C,5,H,1,no,85,87,30,123.35,135.58,W,WH,BCR,21997,A,----,1/29/2010 12:00:00 AM,4388756,,,0
208,1262,C,5,H,1,no,105,107,30,123.55,135.78,W,WH,BCR,21997,A,----,1/29/2010 12:00:00 AM,4388757,,,0
208,1262,C,5,H,1,no,125,127,30,123.75,135.98,W,WH,BCR,21997,A,----,1/29/2010 12:00:00 AM,4388758,,,0
208,1262,C,5,H,1,no,130,136,50,123.8,136.03,W,Takashi Ha,SHI,18425,A,----,3/29/2003 12:00:00 AM,4141489,,,0
208,1262,C,5,H,2,no,5,5,0,124.05,136.28,W,Zhifei Liu,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141548,,toothpicks across P/E,0
208,1262,C,5,H,2,no,5,7,30,124.05,136.28,W,WH,BCR,21997,A,----,1/29/2010 12:00:00 AM,4388759,,,0
208,1262,C,5,H,2,no,10,10,0,124.1,136.33,W,Zhifei Liu,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141549,,toothpicks across P/E,0
208,1262,C,5,H,2,no,15,15,0,124.15,136.38,W,Zhifei Liu,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141550,,toothpicks across P/E,0
208,1262,C,5,H,2,no,20,20,0,124.2,136.43,W,Zhifei Liu,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141551,,toothpicks across P/E,0
208,1262,C,5,H,2,no,25,25,0,124.25,136.48,W,Zhifei Liu,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141552,,toothpicks across P/E,0
208,1262,C,5,H,2,no,25,27,30,124.25,136.48,W,WH,BCR,21997,A,----,1/29/2010 12:00:00 AM,4388760,,,0
208,1262,C,5,H,2,no,30,30,0,124.3,136.53,W,Zhifei Liu,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141553,,toothpicks across P/E,0
208,1262,C,5,H,2,no,35,35,0,124.35,136.58,W,Zhifei Liu,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141554,,toothpicks across P/E,0
208,1262,C,5,H,2,no,40,40,0,124.4,136.63,W,Zhifei Liu,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141555,,toothpicks across P/E,0
208,1262,C,5,H,2,no,45,47,30,124.45,136.68,W,WH,BCR,21997,A,----,1/29/2010 12:00:00 AM,4388761,,,0
208,1262,C,5,H,2,no,45,45,0,124.45,136.68,W,Zhifei Liu,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141556,,toothpicks across P/E,0
208,1262,C,5,H,2,no,50,50,0,124.5,136.73,W,Zhifei Liu,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141557,,toothpicks across P/E,0
208,1262,C,5,H,2,no,55,55,0,124.55,136.78,W,Zhifei Liu,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141558,,toothpicks across P/E,0
208,1262,C,5,H,2,no,60,60,0,124.6,136.83,W,Zhifei Liu,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141559,,toothpicks across P/E,0
208,1262,C,5,H,2,no,65,67,30,124.65,136.88,W,WH,BCR,21997,A,----,1/29/2010 12:00:00 AM,4388762,,,0
208,1262,C,5,H,2,no,65,65,0,124.65,136.88,W,Zhifei Liu,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141560,,toothpicks across P/E,0
208,1262,C,5,H,2,no,70,70,0,124.7,136.93,W,Zhifei Liu,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141561,,toothpicks across P/E,0
208,1262,C,5,H,2,no,75,75,0,124.75,136.98,W,Zhifei Liu,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141562,,toothpicks across P/E,0
208,1262,C,5,H,2,no,80,80,0,124.8,137.03,W,Zhifei Liu,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141563,,toothpicks across P/E,0
208,1262,C,5,H,2,no,85,87,30,124.85,137.08,W,WH,BCR,21997,A,----,1/29/2010 12:00:00 AM,4388763,,,0
208,1262,C,5,H,2,no,85,85,0,124.85,137.08,W,Zhifei Liu,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141564,,toothpicks across P/E,0
208,1262,C,5,H,2,no,90,90,0,124.9,137.13,W,Zhifei Liu,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141565,,toothpicks across P/E,0
208,1262,C,5,H,2,no,95,95,0,124.95,137.18,W,Zhifei Liu,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141566,,toothpicks across P/E,0
208,1262,C,5,H,2,no,100,100,0,125,137.23,W,Zhifei Liu,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141567,,toothpicks across P/E,0
208,1262,C,5,H,2,no,105,107,30,125.05,137.28,W,WH,BCR,21997,A,----,1/29/2010 12:00:00 AM,4388764,,,0
208,1262,C,5,H,2,no,105,105,0,125.05,137.28,W,Zhifei Liu,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141568,,toothpicks across P/E,0
208,1262,C,5,H,2,no,110,110,0,125.1,137.33,W,Zhifei Liu,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141569,,toothpicks across P/E,0
208,1262,C,5,H,2,no,115,115,0,125.15,137.38,W,Zhifei Liu,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141570,,toothpicks across P/E,0
208,1262,C,5,H,2,no,118,124,50,125.18,137.41,W,Takashi Ha,SHI,18425,A,----,3/29/2003 12:00:00 AM,4141483,,,0
208,1262,C,5,H,2,no,120,120,0,125.2,137.43,W,Zhifei Liu,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141571,,toothpicks across P/E,0
208,1262,C,5,H,2,no,125,127,30,125.25,137.48,W,WH,BCR,21997,A,----,1/29/2010 12:00:00 AM,4388765,,,0
208,1262,C,5,H,2,no,125,125,0,125.25,137.48,W,Zhifei Liu,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141572,,toothpicks across P/E,0
208,1262,C,5,H,2,no,130,130,0,125.3,137.53,W,Zhifei Liu,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141573,,toothpicks across P/E,0
208,1262,C,5,H,2,no,135,135,0,125.35,137.58,W,Zhifei Liu,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141574,,toothpicks across P/E,0
208,1262,C,5,H,2,no,140,140,0,125.4,137.63,W,Zhifei Liu,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141575,,toothpicks across P/E,0
208,1262,C,5,H,2,no,145,145,0,125.45,137.68,W,Zhifei Liu,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141576,,toothpicks across P/E,0
208,1262,C,5,H,2,no,150,150,0,125.5,137.73,W,Zhifei Liu,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141577,,toothpicks across P/E,0
208,1262,C,5,H,3,no,5,5,0,125.55,137.78,W,James Zach,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141523,,toothpicks across P/E,0
208,1262,C,5,H,3,no,5,7,30,125.55,137.78,W,WH,BCR,21997,A,----,1/29/2010 12:00:00 AM,4388766,,,0
208,1262,C,5,H,3,no,10,10,0,125.6,137.83,W,James Zach,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141524,,toothpicks across P/E,0
208,1262,C,5,H,3,no,15,15,0,125.65,137.88,W,James Zach,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141525,,toothpicks across P/E,0
208,1262,C,5,H,3,no,15,17,30,125.65,137.88,W,JZ,BCR,21997,A,---,8/20/2010 12:00:00 AM,4416400,,,0
208,1262,C,5,H,3,no,20,20,0,125.7,137.93,W,James Zach,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141526,,toothpicks across P/E,0
208,1262,C,5,H,3,no,25,25,0,125.75,137.98,W,James Zach,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141527,,toothpicks across P/E,0
208,1262,C,5,H,3,no,25,27,30,125.75,137.98,W,WH,BCR,21997,A,----,1/29/2010 12:00:00 AM,4388767,,,0
208,1262,C,5,H,3,no,30,30,0,125.8,138.03,W,James Zach,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141528,,toothpicks across P/E,0
208,1262,C,5,H,3,no,31,31,1,125.81,138.04,W,JZ,BCR,21997,A,---,8/20/2010 12:00:00 AM,4416411,,,0
208,1262,C,5,H,3,no,35,35,0,125.85,138.08,W,James Zach,SHI,18516,A,----,3/29/2003 12:00:00 AM,4141529,,toothpicks across P/E,0
208,1262,C,5,H,3,no,35,37,30,125.85,138.08,W,JZ,BCR,21997,A,---,8/20/2010 12:00:00 AM,4416401,,,0
