EXPEDITION,SITE,HOLE,CORE,CORE_TYPE,SECTION,CC,TOP_DEPTH,BOTTOM_DEPTH,VOLUME,MBSF_TOP,MCD_TOP,HALF,ANALYST,LOCATION,REQUEST,REQUEST_PART,TYPE,SAMPLE_DATE,SAMPLE,IGSN,REMARKS,SUBSAMPLES
81,552,A,21,H,2,no,110,111.5,20,97.6,97.6,W,CW,BCR,22420,A,---,1/28/2012 12:00:00 AM,4449777,,,0
81,552,A,21,H,2,no,130,132,20,97.8,97.8,W,CW,BCR,22420,A,---,1/28/2012 12:00:00 AM,4449778,,,0
81,552,A,21,H,3,no,0,1.5,20,98,98,W,CW,BCR,22420,A,---,1/28/2012 12:00:00 AM,4449779,,,0
81,552,A,21,H,3,no,20,22,20,98.2,98.2,W,CW,BCR,22420,A,---,1/28/2012 12:00:00 AM,4449780,,,0
81,552,A,21,H,3,no,40,41.5,20,98.4,98.4,W,CW,BCR,22420,A,---,1/28/2012 12:00:00 AM,4449781,,,0
81,552,A,21,H,3,no,60,61.5,20,98.6,98.6,W,CW,BCR,22420,A,---,1/28/2012 12:00:00 AM,4449782,,,0
81,552,A,22,H,1,no,0,1.5,20,99,99,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449784,,,0
81,552,A,22,H,1,no,20,21.5,20,99.2,99.2,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449785,,,0
81,552,A,22,H,1,no,40,42,20,99.4,99.4,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449786,,,0
81,552,A,22,H,1,no,60,62,20,99.6,99.6,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449787,,,0
81,552,A,22,H,1,no,63,65,10,99.63,99.63,W,RYAN,ECR,18461,A,----,4/8/2003 12:00:00 AM,3173706,,,0
81,552,A,22,H,1,no,80,82,20,99.8,99.8,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449788,,,0
81,552,A,22,H,1,no,100,102,20,100,100,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449789,,,0
81,552,A,22,H,1,no,120,122,20,100.2,100.2,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449790,,,0
81,552,A,22,H,1,no,140,142,20,100.4,100.4,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449791,,,0
81,552,A,22,H,2,no,10,11.5,20,100.6,100.6,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449793,,,0
81,552,A,22,H,2,no,30,32,20,100.8,100.8,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449794,,,0
81,552,A,22,H,2,no,50,52,20,101,101,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449795,,,0
81,552,A,22,H,2,no,56,58,20,101.06,101.06,W,NR,BCR,051006IODP,A,---,6/20/2017 12:00:00 AM,5043909,IBCR0081RXLW304,,0
81,552,A,22,H,2,no,70,71.5,20,101.2,101.2,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449796,,,0
81,552,A,22,H,2,no,90,92,20,101.4,101.4,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449797,,,0
81,552,A,22,H,2,no,110,111.5,20,101.6,101.6,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449799,,,0
81,552,A,22,H,2,no,130,132,20,101.8,101.8,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449800,,,0
81,552,A,22,H,3,no,0,1.5,20,102,102,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449807,,,0
81,552,A,22,H,3,no,20,21.5,20,102.2,102.2,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449808,,,0
81,552,A,22,H,3,no,40,41.5,20,102.4,102.4,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449809,,,0
81,552,A,22,H,3,no,60,61.5,20,102.6,102.6,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449810,,,0
81,552,A,22,H,3,no,80,81.5,20,102.8,102.8,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449811,,,0
81,552,A,22,H,3,no,95.5,97,20,102.955,102.955,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449812,,,0
81,552,A,23,H,1,no,0,2.5,20,104,104,W,CW,BCR,22420,A,---,1/28/2012 12:00:00 AM,4449792,,,0
81,552,A,23,H,1,no,20,22,20,104.2,104.2,W,CW,BCR,22420,A,---,1/28/2012 12:00:00 AM,4449798,,,0
81,552,A,23,H,1,no,40,42,20,104.4,104.4,W,CW,BCR,22420,A,---,1/28/2012 12:00:00 AM,4449801,,,0
81,552,A,23,H,1,no,60,62,20,104.6,104.6,W,CW,BCR,22420,A,---,1/28/2012 12:00:00 AM,4449802,,,0
81,552,A,23,H,1,no,80,82,20,104.8,104.8,W,CW,BCR,22420,A,---,1/28/2012 12:00:00 AM,4449803,,,0
81,552,A,23,H,1,no,100,102,20,105,105,W,CW,BCR,22420,A,---,1/28/2012 12:00:00 AM,4449804,,,0
81,552,A,23,H,1,no,120,122,20,105.2,105.2,W,CW,BCR,22420,A,---,1/28/2012 12:00:00 AM,4449805,,,0
81,552,A,23,H,1,no,140,143,20,105.4,105.4,W,CW,BCR,22420,A,---,1/28/2012 12:00:00 AM,4449806,,,0
81,552,A,23,H,2,no,10,12,20,105.6,105.6,W,CW,BCR,22420,A,---,1/28/2012 12:00:00 AM,4449813,,,0
81,552,A,23,H,2,no,30,33,20,105.8,105.8,W,CW,BCR,22420,A,---,1/28/2012 12:00:00 AM,4449814,,,0
81,552,A,23,H,2,no,50,52,20,106,106,W,CW,BCR,22420,A,---,1/28/2012 12:00:00 AM,4449815,,,0
81,552,A,23,H,2,no,70,71.5,20,106.2,106.2,W,CW,BCR,22420,A,---,1/28/2012 12:00:00 AM,4449816,,,0
81,552,A,23,H,2,no,81,83,20,106.31,106.31,W,NR,BCR,051006IODP,A,---,6/20/2017 12:00:00 AM,5043910,IBCR0081RXMW304,,0
81,552,A,23,H,2,no,90,92.5,20,106.4,106.4,W,CW,BCR,22420,A,---,1/28/2012 12:00:00 AM,4449817,,,0
81,552,A,23,H,2,no,99,102,20,106.49,106.49,W,AW,BCR,22841,A,---,4/5/2013 12:00:00 AM,4850445,,,0
81,552,A,23,H,2,no,110,112,20,106.6,106.6,W,CW,BCR,22420,A,---,1/28/2012 12:00:00 AM,4449818,,,0
81,552,A,23,H,2,no,130,132,20,106.8,106.8,W,CW,BCR,22420,A,---,1/28/2012 12:00:00 AM,4449819,,,0
81,552,A,23,H,3,no,0,2,20,107,107,W,CW,BCR,22420,A,---,1/28/2012 12:00:00 AM,4449820,,,0
81,552,A,23,H,3,no,20,22,20,107.2,107.2,W,CW,BCR,22420,A,---,1/28/2012 12:00:00 AM,4449821,,,0
81,552,A,23,H,3,no,40,43,20,107.4,107.4,W,CW,BCR,22420,A,---,1/28/2012 12:00:00 AM,4449822,,,0
81,552,A,23,H,3,no,60,62.5,20,107.6,107.6,W,CW,BCR,22420,A,---,1/28/2012 12:00:00 AM,4449823,,,0
81,552,A,23,H,3,no,80,82,20,107.8,107.8,W,CW,BCR,22420,A,---,1/28/2012 12:00:00 AM,4449824,,,0
81,552,A,23,H,3,no,100,101.5,20,108,108,W,CW,BCR,22420,A,---,1/28/2012 12:00:00 AM,4449825,,,0
81,552,A,23,H,3,no,118.5,120,20,108.185,108.185,W,CW,BCR,22420,A,---,1/28/2012 12:00:00 AM,4449826,,,0
81,552,A,24,H,1,no,0,3,20,108.5,108.5,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449829,,,0
81,552,A,24,H,1,no,20,22,20,108.7,108.7,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449830,,,0
81,552,A,24,H,1,no,40,42,20,108.9,108.9,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449831,,,0
81,552,A,24,H,1,no,60,62,20,109.1,109.1,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449832,,,0
81,552,A,24,H,1,no,80,82,20,109.3,109.3,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449833,,,0
81,552,A,24,H,1,no,100,102,20,109.5,109.5,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449834,,,0
81,552,A,24,H,1,no,120,122,20,109.7,109.7,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449835,,,0
81,552,A,24,H,1,no,140,142,20,109.9,109.9,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449836,,,0
81,552,A,24,H,2,no,10,12,20,110.1,110.1,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449837,,,0
81,552,A,24,H,2,no,30,33,20,110.3,110.3,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449838,,,0
81,552,A,24,H,2,no,50,52,20,110.5,110.5,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449839,,,0
81,552,A,24,H,2,no,70,72,20,110.7,110.7,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449840,,,0
81,552,A,24,H,2,no,90,92,20,110.9,110.9,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449841,,,0
81,552,A,24,H,2,no,110,112,20,111.1,111.1,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449842,,,0
81,552,A,24,H,2,no,130,132,20,111.3,111.3,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449843,,,0
81,552,A,24,H,3,no,3,5,20,111.44,111.44,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449844,,,0
81,552,A,24,H,3,no,5,7,20,111.46,111.46,W,NR,BCR,051006IODP,A,---,6/20/2017 12:00:00 AM,5043911,IBCR0081RXNW304,,0
81,552,A,24,H,3,no,20,21.5,20,111.61,111.61,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449845,,,0
81,552,A,24,H,3,no,40,41.5,20,111.81,111.81,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449846,,,0
81,552,A,24,H,3,no,60,62,20,112.01,112.01,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449847,,,0
81,552,A,24,H,3,no,80,81.5,20,112.21,112.21,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449848,,,0
81,552,A,24,H,3,no,100,103,20,112.41,112.41,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449849,,,0
81,552,A,24,H,3,no,120,122,20,112.61,112.61,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449850,,,0
81,552,A,24,H,3,no,140,142,20,112.81,112.81,W,MS,BCR,22420,A,---,1/27/2012 12:00:00 AM,4449851,,,0
81,552,A,25,H,1,no,3,6,20,113.53,113.53,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449852,,disturbed,0
81,552,A,25,H,1,no,21,22.5,20,113.71,113.71,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449853,,,0
81,552,A,25,H,1,no,41,43,20,113.91,113.91,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449854,,,0
81,552,A,25,H,1,no,61,62.5,20,114.11,114.11,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449855,,,0
81,552,A,25,H,1,no,81,83,20,114.31,114.31,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449862,,`,0
81,552,A,25,H,1,no,100,102,20,114.5,114.5,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449863,,,0
81,552,A,25,H,1,no,121,122.5,20,114.71,114.71,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449864,,,0
81,552,A,25,H,1,no,141.5,143,20,114.915,114.915,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449865,,,0
81,552,A,25,H,2,no,11,13,20,115.11,115.11,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449866,,,0
81,552,A,25,H,2,no,31,33,20,115.31,115.31,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449867,,,0
81,552,A,25,H,2,no,51,53,20,115.51,115.51,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449868,,,0
81,552,A,25,H,2,no,71,72.5,20,115.71,115.71,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449869,,,0
81,552,A,25,H,2,no,91,93,20,115.91,115.91,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449870,,,0
81,552,A,25,H,2,no,111,113,20,116.11,116.11,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449871,,,0
81,552,A,25,H,2,no,131,132.5,20,116.31,116.31,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449872,,,0
81,552,A,25,H,3,no,0,2,20,116.5,116.5,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449877,,,0
81,552,A,25,H,3,no,20,21.5,20,116.7,116.7,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449878,,,0
81,552,A,25,H,3,no,30,32,20,116.8,116.8,W,NR,BCR,051006IODP,A,---,6/20/2017 12:00:00 AM,5043912,IBCR0081RXOW304,,0
81,552,A,25,H,3,no,41,43,20,116.91,116.91,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449879,,,0
81,552,A,25,H,3,no,61,63,20,117.11,117.11,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449880,,,0
81,552,A,25,H,3,no,81,83,20,117.31,117.31,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449881,,,0
81,552,A,25,H,3,no,101,103,20,117.51,117.51,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449882,,,0
81,552,A,25,H,3,no,120,122,20,117.7,117.7,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449883,,,0
81,552,A,25,H,3,no,141,143,20,117.91,117.91,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449884,,,0
81,552,A,26,H,1,no,1,3,20,118.51,118.51,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449885,,,0
81,552,A,26,H,1,no,8,10,20,118.58,118.58,W,NB,BCR,067015IODP,A,---,12/5/2018 12:00:00 AM,5103204,IBCR0081RXOND14,,0
81,552,A,26,H,1,no,21,23,20,118.71,118.71,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449887,,,0
81,552,A,26,H,1,no,41,43,20,118.91,118.91,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449888,,,0
81,552,A,26,H,1,no,61,62.5,20,119.11,119.11,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449889,,,0
81,552,A,26,H,1,no,81,82.5,20,119.31,119.31,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449890,,,0
81,552,A,26,H,1,no,101,103,20,119.51,119.51,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449891,,,0
81,552,A,26,H,1,no,121,123,20,119.71,119.71,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449892,,,0
81,552,A,26,H,1,no,141,143,20,119.91,119.91,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449893,,,0
81,552,A,26,H,2,no,11,13,20,120.11,120.11,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449895,,,0
81,552,A,26,H,2,no,30,31.5,20,120.3,120.3,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449896,,,0
81,552,A,26,H,2,no,51,52.5,20,120.51,120.51,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449897,,,0
81,552,A,26,H,2,no,71,73,20,120.71,120.71,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449898,,,0
81,552,A,26,H,2,no,91,92.5,20,120.91,120.91,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449899,,,0
81,552,A,26,H,2,no,111,112.5,20,121.11,121.11,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449900,,,0
81,552,A,26,H,2,no,131,132.5,20,121.31,121.31,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449901,,,0
81,552,A,26,H,3,no,1,3,20,121.51,121.51,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449902,,,0
81,552,A,26,H,3,no,21,23,20,121.71,121.71,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449904,,,0
81,552,A,26,H,3,no,41,43,20,121.91,121.91,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449905,,,0
81,552,A,26,H,3,no,55,57,20,122.05,122.05,W,NR,BCR,051006IODP,A,---,6/20/2017 12:00:00 AM,5043913,IBCR0081RXPW304,,0
81,552,A,26,H,3,no,61,63,20,122.11,122.11,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449906,,,0
81,552,A,26,H,3,no,81,83,20,122.31,122.31,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449907,,,0
81,552,A,26,H,3,no,101,103,20,122.51,122.51,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449908,,,0
81,552,A,26,H,3,no,121,123,20,122.71,122.71,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449909,,,0
81,552,A,26,H,3,no,141,143,20,122.91,122.91,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449910,,,0
81,552,A,26,H,4,no,10,11.5,20,123.1,123.1,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449911,,,0
81,552,A,26,H,4,no,18.5,20,20,123.185,123.185,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449912,,,0
81,552,A,27,H,1,no,3,5,20,123.53,123.53,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449918,,,0
81,552,A,27,H,1,no,21,22.5,20,123.71,123.71,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449919,,,0
81,552,A,27,H,1,no,41,43,20,123.91,123.91,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449920,,,0
81,552,A,27,H,1,no,61,62.5,20,124.11,124.11,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449921,,,0
81,552,A,27,H,1,no,81,83,20,124.31,124.31,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449922,,,0
81,552,A,27,H,1,no,100,102,20,124.5,124.5,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449923,,,0
81,552,A,27,H,1,no,121,123,20,124.71,124.71,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449924,,,0
81,552,A,27,H,1,no,141,143,20,124.91,124.91,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449925,,,0
81,552,A,27,H,2,no,11,13,20,125.11,125.11,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449926,,,0
81,552,A,27,H,2,no,32,33.5,20,125.32,125.32,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449927,,,0
81,552,A,27,H,2,no,51,53,20,125.51,125.51,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449928,,,0
81,552,A,27,H,2,no,71,72.5,20,125.71,125.71,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449929,,,0
81,552,A,27,H,2,no,91,92.5,20,125.91,125.91,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449930,,,0
81,552,A,27,H,2,no,111,113,20,126.11,126.11,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449931,,,0
81,552,A,27,H,2,no,131,133,20,126.31,126.31,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449932,,,0
81,552,A,27,H,2,no,148.5,150,20,126.485,126.485,W,CF,BCR,22420,A,---,1/31/2012 12:00:00 AM,4449933,,,0
81,552,A,27,H,3,no,79,81,20,127.29,127.29,W,NR,BCR,051006IODP,A,---,6/20/2017 12:00:00 AM,5043914,IBCR0081RXQW304,,0
81,552,A,28,H,3,no,104,106,20,132.54,132.54,W,NR,BCR,051006IODP,A,---,6/20/2017 12:00:00 AM,5043915,IBCR0081RXRW304,,0
81,552,A,29,H,4,no,15,17,10,138.15,138.15,W,DF,BCR,037251IODP,A,---,11/7/2016 12:00:00 AM,5018238,IBCR0081RXI3KZ3,,0
81,552,A,29,H,4,no,29,31,20,138.29,138.29,W,NR,BCR,051006IODP,A,---,6/20/2017 12:00:00 AM,5043917,IBCR0081RXTW304,,0
81,552,A,30,H,4,no,3,5,20,142.93,142.93,W,NR,BCR,051006IODP,A,---,6/20/2017 12:00:00 AM,5043916,IBCR0081RXSW304,,0
81,552,A,31,H,1,no,57,59,20,144.07,144.07,W,NB,BCR,067015IODP,A,---,12/5/2018 12:00:00 AM,5103205,IBCR0081RXPND14,,0
81,552,A,31,H,5,yes,8,10,20,148.26,148.26,W,NR,BCR,051006IODP,A,---,6/20/2017 12:00:00 AM,5043918,IBCR0081RXUW304,,0
81,552,A,34,H,3,no,78,80,20,162.28,162.28,W,NR,BCR,051006IODP,A,---,6/20/2017 12:00:00 AM,5043919,IBCR0081RXVW304,,0
81,552,A,36,H,2,no,14,16,10,170.14,170.14,W,DF,BCR,037251IODP,A,---,11/7/2016 12:00:00 AM,5018239,IBCR0081RXJ3KZ3,,0
81,552,A,36,H,4,no,6,8,10,173.06,173.06,W,DF,BCR,037251IODP,A,---,11/7/2016 12:00:00 AM,5018240,IBCR0081RXK3KZ3,,0
81,552,A,37,H,1,no,29,33,20,173.79,173.79,W,MV,BCR,072134IODP,A,---,6/24/2019 12:00:00 AM,5135578,IBCR0081RXYM224,,0
81,552,A,37,H,1,no,81,85,20,174.31,174.31,W,MV,BCR,072134IODP,A,---,6/24/2019 12:00:00 AM,5135579,IBCR0081RXZM224,,0
81,552,A,37,H,1,no,139,143,20,174.89,174.89,W,MV,BCR,072134IODP,A,---,6/24/2019 12:00:00 AM,5135580,IBCR0081RX0N224,,0
81,552,A,37,H,2,no,13,17,20,175.13,175.13,W,MV,BCR,072134IODP,A,---,6/24/2019 12:00:00 AM,5135581,IBCR0081RX1N224,,0
81,552,A,37,H,2,no,80,84,20,175.8,175.8,W,MV,BCR,072134IODP,A,---,6/24/2019 12:00:00 AM,5135582,IBCR0081RX2N224,,0
81,552,A,37,H,2,no,100,101,3,176,176,W,NR,BCR,069280IODP,A,---,2/13/2019 12:00:00 AM,5110303,IBCR0081RXV4J14,,0
81,552,A,37,H,2,no,134,138,20,176.34,176.34,W,MV,BCR,072134IODP,A,---,6/24/2019 12:00:00 AM,5135583,IBCR0081RX3N224,,0
81,552,A,37,H,3,no,38,42,20,176.88,176.88,W,MV,BCR,072134IODP,A,---,6/24/2019 12:00:00 AM,5135584,IBCR0081RX4N224,,0
81,552,A,37,H,3,no,100,104,20,177.5,177.5,W,MV,BCR,072134IODP,A,---,6/24/2019 12:00:00 AM,5135585,IBCR0081RX5N224,,0
81,552,A,37,H,3,no,100,101,3,177.5,177.5,W,NR,BCR,069280IODP,A,---,2/13/2019 12:00:00 AM,5110305,IBCR0081RXX4J14,,0
81,552,A,38,H,1,no,0,4,20,178.5,178.5,W,MV,BCR,072134IODP,A,---,6/24/2019 12:00:00 AM,5135586,IBCR0081RX6N224,,0
81,552,A,38,H,1,no,54,58,20,179.04,179.04,W,MV,BCR,072134IODP,A,---,6/24/2019 12:00:00 AM,5135587,IBCR0081RX7N224,,0
81,552,A,38,H,1,no,100,101,3,179.5,179.5,W,NR,BCR,069280IODP,A,---,2/13/2019 12:00:00 AM,5110308,IBCR0081RX05J14,,0
81,552,A,38,H,1,no,104,108,20,179.54,179.54,W,MV,BCR,072134IODP,A,---,6/24/2019 12:00:00 AM,5135588,IBCR0081RX8N224,,0
81,552,A,38,H,2,no,0,4,20,180,180,W,MV,BCR,072134IODP,A,---,6/24/2019 12:00:00 AM,5135589,IBCR0081RX9N224,,0
81,552,A,38,H,2,no,56,60,20,180.56,180.56,W,MV,BCR,072134IODP,A,---,6/24/2019 12:00:00 AM,5135590,IBCR0081RXAN224,,0
81,552,A,38,H,2,no,100,101,3,181,181,W,NR,BCR,069280IODP,A,---,2/13/2019 12:00:00 AM,5110309,IBCR0081RX15J14,,0
81,552,A,38,H,2,no,107,111,20,181.07,181.07,W,MV,BCR,072134IODP,A,---,6/24/2019 12:00:00 AM,5135591,IBCR0081RXBN224,,0
81,552,A,38,H,3,no,0,4,20,181.5,181.5,W,MV,BCR,072134IODP,A,---,6/24/2019 12:00:00 AM,5135592,IBCR0081RXCN224,,0
81,552,A,38,H,3,no,56,60,20,182.06,182.06,W,MV,BCR,072134IODP,A,---,6/24/2019 12:00:00 AM,5135593,IBCR0081RXDN224,,0
81,552,A,38,H,3,no,101,102,3,182.51,182.51,W,NR,BCR,069280IODP,A,---,2/13/2019 12:00:00 AM,5110311,IBCR0081RX35J14,,0
81,552,A,38,H,3,no,103,107,20,182.53,182.53,W,MV,BCR,072134IODP,A,---,6/24/2019 12:00:00 AM,5135594,IBCR0081RXEN224,,0
81,552,Z,1,R,1,no,0,2,15,0,0,W,AW,BCR,22478,A,---,3/6/2012 12:00:00 AM,4451693,,,0
81,552,Z,1,R,1,no,8,10,15,0.08,0.08,W,AW,BCR,22478,A,---,3/6/2012 12:00:00 AM,4451694,,,0
81,552,Z,1,R,1,no,16,18,15,0.16,0.16,W,AW,BCR,22478,A,---,3/6/2012 12:00:00 AM,4451696,,,0
81,552,Z,1,R,1,no,24,26,15,0.24,0.24,W,AW,BCR,22478,A,---,3/6/2012 12:00:00 AM,4451697,,,0
81,552,Z,1,R,1,no,32,34,15,0.32,0.32,W,AW,BCR,22478,A,---,3/6/2012 12:00:00 AM,4451698,,,0
81,552,Z,1,R,1,no,40,42,15,0.4,0.4,W,AW,BCR,22478,A,---,3/6/2012 12:00:00 AM,4451699,,,0
81,552,Z,1,R,1,no,48,50,15,0.48,0.48,W,AW,BCR,22478,A,---,3/6/2012 12:00:00 AM,4451700,,,0
81,552,Z,1,R,1,no,56,58,15,0.56,0.56,W,AW,BCR,22478,A,---,3/6/2012 12:00:00 AM,4451701,,,0
81,552,Z,1,R,1,no,64,66,15,0.64,0.64,W,AW,BCR,22478,A,---,3/6/2012 12:00:00 AM,4451702,,,0
81,552,Z,1,R,1,no,72,74,15,0.72,0.72,W,AW,BCR,22478,A,---,3/6/2012 12:00:00 AM,4451703,,,0
81,552,Z,1,R,1,no,80,82,15,0.8,0.8,W,AW,BCR,22478,A,---,3/6/2012 12:00:00 AM,4451704,,,0
81,552,Z,1,R,1,no,88,90,15,0.88,0.88,W,AW,BCR,22478,A,---,3/6/2012 12:00:00 AM,4451705,,,0
81,552,Z,1,R,1,no,96,98,15,0.96,0.96,W,AW,BCR,22478,A,---,3/6/2012 12:00:00 AM,4451706,,,0
81,552,Z,1,R,1,no,104,106,15,1.04,1.04,W,AW,BCR,22478,A,---,3/6/2012 12:00:00 AM,4451707,,,0
81,552,Z,1,R,1,no,112,114,15,1.12,1.12,W,AW,BCR,22478,A,---,3/6/2012 12:00:00 AM,4451708,,,0
81,552,Z,1,R,1,no,120,122,15,1.2,1.2,W,AW,BCR,22478,A,---,3/6/2012 12:00:00 AM,4451709,,,0
81,552,Z,1,R,1,no,128,130,15,1.28,1.28,W,AW,BCR,22478,A,---,3/6/2012 12:00:00 AM,4451710,,,0
81,552,Z,1,R,1,no,136,138,15,1.36,1.36,W,AW,BCR,22478,A,---,3/6/2012 12:00:00 AM,4451711,,,0
