,core,sample_mix_id,sample_mix,sample_id,d13C,d18O,midpoint_depth_mbsf,midpoint_depth_mcd,depth_mcd,age_Ma,mix_age,species,source,TE_stnd,B11,B/Ca (error 1sd),Mg24,Mg/Ca (error 1sd),Al27,d11B,d11B_2SE,Li7,Na23,Mg25,Mn55,Sr88,Cd111,Ba138,Nd146,U238,weight_ug,num_of_specimens,B/Ca corrected,palaeo_depth_m,B11 corrected to C. mundulus,Depth-corrected B11,B11 corrected to STGFRM calibration standard,Notes,Mo92,K39,Fe56,Ni58,Cu63,Zn64,Rb85,P31,S32,Co59,Mg26,Depth-corrected B/Ca,rel_age_to_ETM2_kyr,lat,lon,ocean_basin,species_simple,B_omega_calibration,omega_linfit,omega_logfit,omega_linfit_0,omega_logfit_0,omega_linfit_3000,omega_logfit_3000,Ca_sw,Mg_sw,B11_for_omega,temp_c,pressure_bar,ksp_c,CO3,s_id_species
1420,1262,1262_2020_6,False,1262_B_22_H_3_122_123_193.88,1.513698112,0.077653809,193.885,214.875,,65.63326314,,Nuttallides truempyi,Dan,,83.50624814,1.328377781,1.420436425,0.024127862,17.68440506,,,,,,,,,,,,,,,3481.663157,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.759090945,0.769584256,1.527501215,1.548616662,0.833265934,0.844784605,24.56297067,46.14310419,83.50624814,10.97922938,349.4923746,8.88e-07,27.83362531,1262_2020_6_Nuttallides truempyi
1421,1262,Dan-C2_1,False,1262_C_13_H_1_49_50_193.99,1.56925095,0.162532609,193.995,215.03,,65.67752387,,Nuttallides truempyi,Dan,,82.7399310344482,2.880700387,1.38312783313644,0.025008275,72.86364244437694,14.47089286,0.390423213,7.369681916438053,2.603722069787674,1.1333913989843971,140.691428301594,0.8994162006989693,0.234084614016319,2.4807996565509205,1.3226029885120931,14.748747522686337,,,,3483.876194,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.77120854,0.779279582,1.552546042,1.56879413,0.846928118,0.855791599,24.57896249,46.13938742,85.86969007,10.97922938,349.7145212,8.89e-07,28.18067198,Dan-C2_1_Nuttallides truempyi
1422,1262,Dan-C2_2,False,1262_C_13_H_1_55_56_194.05,1.693269238,0.291809505,194.055,215.09,,65.69323774,,Nuttallides truempyi,Dan,,84.43636874810102,2.512347484,1.2006142419226893,0.022847709,22.936546999952537,14.06115688,0.417684931,7.0779808449541886,2.585014243272844,0.9876844095594628,68.57366829754079,0.9076113192602976,0.2256188309702756,2.1151431730546864,1.401697966958536,10.385427796043825,,,,3484.661887,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.778687354,0.785324263,1.567838858,1.581201865,0.855270489,0.862560132,24.58464007,46.13806786,87.32837406,10.97922938,349.7933898,8.89e-07,28.39797547,Dan-C2_2_Nuttallides truempyi
1423,1262,Dan-C2_3,False,1262_C_13_H_1_58_59_194.08,1.641655585,0.284425834,194.085,215.12,,65.70109468,,Nuttallides truempyi,Dan,,81.40113737800687,2.327799749,1.2741337593809725,0.020169954,25.531031188880032,14.22224177,0.390749681,7.63902744269645,2.47809268274386,1.0508630652701096,84.45400416890558,0.8949882248037222,0.2360883733704888,2.3633535506643857,1.54677057012468,11.640503267511738,,,,3485.054734,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.764664263,0.774028413,1.53972059,1.558576152,0.839931716,0.850217598,24.58723367,46.13744471,84.59328015,10.97922938,349.8328241,8.89e-07,27.98908712,Dan-C2_3_Nuttallides truempyi
1424,1262,Dan-C2_4,False,1262_C_13_H_1_62_63_194.12,1.523097674,0.203701229,194.125,215.16,,65.71157059,,Nuttallides truempyi,Dan,,78.43007306945027,2.298981551,1.3471292508783417,0.019211811,59.629055487653815,,,7.481024356643073,2.533514968284124,1.1448507063083708,75.57807604847453,0.8847863021657976,0.2232028065476895,1.674718674304463,2.0114224694225795,13.695044440263748,,,,3485.57853,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.747057165,0.760075369,1.504418693,1.530634663,0.820674207,0.834975259,24.58867232,46.13691557,81.15915384,10.97922938,349.8854032,8.89e-07,27.48571051,Dan-C2_4_Nuttallides truempyi
1425,1262,1262_2020_5,False,1262_B_22_H_4_2_3_194.18,1.408084735,0.103864773,194.185,215.17,,65.71183249,,Nuttallides truempyi,Dan,,84.02357060045544,1.51658039,1.2806601843338412,0.024804735,11.681915256708564,,,8.127398570508351,2.687573897404446,1.228012689188339,41.97575770143002,0.9314542576659663,0.1991657439670694,1.7382441835939153,1.626708571918104,10.88339526004691,,,,3485.591624,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.77716979,0.784093926,1.565063236,1.579007051,0.853756362,0.861362841,24.58870829,46.13690234,87.03238506,10.97922938,349.8867176,8.89e-07,28.35429549,1262_2020_5_Nuttallides truempyi
1426,1262,Dan-C2_5,True,1262_C_13_H_1_69_70_194.19,1.50501114,0.199469507,194.195,215.23,,65.73298205,65.73662013,Nuttallides truempyi,Dan,,84.35406234677971,3.225497477,1.1994621871767237,0.015476762,23.67889530938577,14.31407886,0.523215014,6.834012798273457,2.5362204864669127,0.9622593848433052,68.68190699589238,0.9069841834998306,0.3276634745566056,2.085825973997058,1.8500010762069592,11.759560991127538,,,,3486.649103,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.779589593,0.786056652,1.570255633,1.583281635,0.856588862,0.863694666,24.59161276,46.13583407,87.50434876,10.97922938,349.9928682,8.89e-07,28.4277133,Dan-C2_5_Nuttallides truempyi
1427,1262,Dan-C2_5,True,1262_C_13_H_1_71_72_194.21,1.629733016,0.101734312,194.215,215.25,,65.7402582,65.73662013,Nuttallides truempyi,Dan,,84.35406234677971,3.225497477,1.1994621871767237,0.015476762,23.67889530938577,14.31407886,0.523215014,6.834012798273457,2.5362204864669127,0.9622593848433052,68.68190699589238,0.9069841834998306,0.3276634745566056,2.085825973997058,1.8500010762069592,11.759560991127538,,,,3487.01291,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.779589593,0.786056652,1.570365531,1.583392444,0.856648812,0.863755113,24.59261199,46.13546655,87.50434876,10.97922938,350.0293875,8.89e-07,28.42855354,Dan-C2_5_Nuttallides truempyi
1428,1262,Dan-C2_6,False,1262_C_13_H_1_73_74_194.23,1.555866248,0.126266539,194.235,215.27,,65.74881838,,Nuttallides truempyi,Dan,,91.06232481973584,4.329576653,1.0901796693240118,0.011753631,12.43306847757302,,,7.092939006232929,2.627677644972308,0.8537218124481492,50.1415157325668,0.9326172127876804,0.2738543190854032,2.22269190632612,1.653305636346642,9.270395777148916,,,,3487.440919,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.816187138,0.816347448,1.644221129,1.644544076,0.896937719,0.89711389,24.59378756,46.13503417,94.64241286,10.97922938,350.0723515,8.89e-07,29.52507829,Dan-C2_6_Nuttallides truempyi
1429,1262,Dan-C2_7,True,1262_C_13_H_1_77_78_194.27,1.660872983,0.271220594,194.275,215.31,,65.76593875,65.76807879,Nuttallides truempyi,Dan,,78.65712282171509,2.391427429,1.2103808380131449,0.011413379,32.283569387804604,,,7.558661785490595,2.4443693815555987,0.992579413837926,72.67963857733031,0.9012335447958396,0.2125569517763045,1.7932780045554966,1.869981859979054,11.977019671891943,,,,3488.296937,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.748679383,0.761350333,1.508474124,1.534004146,0.822886482,0.836813343,24.5961387,46.13416942,81.47555466,10.97922938,350.1582793,8.9e-07,27.53789672,Dan-C2_7_Nuttallides truempyi
1430,1262,Dan-C2_7,True,1262_C_13_H_1_78_79_194.28,1.553338679,0.177453122,194.285,215.32,,65.77021884,65.76807879,Nuttallides truempyi,Dan,,78.65712282171509,2.391427429,1.2103808380131449,0.011413379,32.283569387804604,,,7.558661785490595,2.4443693815555987,0.992579413837926,72.67963857733031,0.9012335447958396,0.2125569517763045,1.7932780045554966,1.869981859979054,11.977019671891943,,,,3488.510942,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.748679383,0.761350333,1.508536223,1.534067296,0.822920357,0.836847792,24.59672648,46.13395323,81.47555466,10.97922938,350.1797613,8.9e-07,27.53837559,Dan-C2_7_Nuttallides truempyi
1431,1262,1262_2020_4,False,1262_C_13_H_1_88_89_194.38,1.457281322,0.139474866,194.385,215.425,,65.81301974,,Nuttallides truempyi,Dan,,95.69533788541382,2.627427657,1.1662153887835716,0.032915152,22.546518548154168,,,7.503094370995873,2.824376994727038,1.108606621217172,35.08787062410277,0.935582407065164,0.2045670144959971,2.047074718515368,1.994969879842056,8.711380740836386,,,,3490.650987,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.838373452,0.835275922,1.689958976,1.683715101,0.921888135,0.918482043,24.60422537,46.13321101,98.96967938,10.97922938,350.3945808,8.9e-07,30.21647068,1262_2020_4_Nuttallides truempyi
1432,1262,Dan-C2_8,False,1262_C_13_H_1_95_96_194.45,1.539478818,0.163637988,194.455,215.49,,65.83559725,,Nuttallides truempyi,Dan,,85.67749403232872,2.072179732,1.1560063753718244,0.018934553,6.852100753604635,,,7.825737313279819,2.6545313746522234,0.9603424397701146,40.57856794942792,0.9412993466380508,0.2167986881873674,1.7408554158095082,2.533544626103253,10.151335523752532,,,,3491.779862,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.785914964,0.791210459,1.584559322,1.595236082,0.864391656,0.870215926,24.61013699,46.13453245,88.73806272,10.97922938,350.5078983,8.9e-07,28.62323534,Dan-C2_8_Nuttallides truempyi
1433,1262,Dan-C2_9,True,1262_C_13_H_1_101_102_194.51,1.696169839,0.245402556,194.515,215.55,,65.84861858,65.84970369,Nuttallides truempyi,Dan,,74.97733065708704,2.515040639,1.316429584040434,0.022294424,40.34350364762119,,,7.525357402566039,2.434709401026751,1.0942721783567904,65.65887912008243,0.9038599777820164,0.2326661813727579,1.6321860975384053,2.7260560856915577,13.078906480897707,,,,3492.430929,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.729687967,0.746557322,1.471378868,1.50539507,0.802650679,0.82120683,24.61354646,46.13529458,77.77142792,10.97922938,350.573253,8.9e-07,27.00830481,Dan-C2_9_Nuttallides truempyi
1434,1262,Dan-C2_9,True,1262_C_13_H_1_102_103_194.52,1.669950566,0.039651391,194.525,215.56,,65.8507888,65.84970369,Nuttallides truempyi,Dan,,74.97733065708704,2.515040639,1.316429584040434,0.022294424,40.34350364762119,,,7.525357402566039,2.434709401026751,1.0942721783567904,65.65887912008243,0.9038599777820164,0.2326661813727579,1.6321860975384053,2.7260560856915577,13.078906480897707,,,,3492.53944,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.729687967,0.746557322,1.471409578,1.505426489,0.802667432,0.821223969,24.6141147,46.1354216,77.77142792,10.97922938,350.5841454,8.9e-07,27.00838223,Dan-C2_9_Nuttallides truempyi
1435,1262,Dan-C2_10,True,1262_C_13_H_1_105_106_194.55,1.736502457,0.19786755,194.555,215.59,,65.85729947,65.85838458,Nuttallides truempyi,Dan,,87.26722200030763,2.546580529,1.1936255481391933,0.026449781,58.52463517403,,,6.87130846475217,2.57963156609927,0.9992679926473668,161.93007745587087,0.9196493820446746,0.2011261471638597,2.47592170588993,1.3826218630963076,14.739839592429735,,,,3492.864973,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.795545323,0.799122076,1.604310824,1.611523766,0.875166281,0.879101008,24.61581943,46.13580266,90.61638869,10.97922938,350.6168227,8.91e-07,28.91027854,Dan-C2_10_Nuttallides truempyi
1436,1262,Dan-C2_10,True,1262_C_13_H_1_106_107_194.56,1.722369805,0.232672059,194.565,215.6,,65.85946969,65.85838458,Nuttallides truempyi,Dan,,87.26722200030763,2.546580529,1.1936255481391933,0.026449781,58.52463517403,,,6.87130846475217,2.57963156609927,0.9992679926473668,161.93007745587087,0.9196493820446746,0.2011261471638597,2.47592170588993,1.3826218630963076,14.739839592429735,,,,3492.973484,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.795545323,0.799122076,1.604344307,1.611557401,0.875184547,0.879119355,24.61638768,46.13592969,90.61638869,10.97922938,350.6277152,8.91e-07,28.91036146,Dan-C2_10_Nuttallides truempyi
1437,1262,Dan-C2_11,False,1262_C_13_H_1_107_108_194.57,1.714788423,0.235146905,194.575,215.61,,65.86163991,,Nuttallides truempyi,Dan,,82.50876144739543,1.868909846,1.162710322366535,0.015161075,20.96716560996488,,,6.94943921864122,2.485045899146761,0.9511308949533156,112.2582850020588,0.9136062090308372,0.1958774510054216,3.194126748633189,1.476092509174144,11.792456111754811,,,,3493.081995,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.766518694,0.775512817,1.545839732,1.563978197,0.843269764,0.853164463,24.61695592,46.13605671,84.95497239,10.97922938,350.6386076,8.91e-07,28.05631435,Dan-C2_11_Nuttallides truempyi
1438,1262,Dan-C2_12,True,1262_C_13_H_1_109_110_194.59,1.816518023,0.259963856,194.595,215.63,,65.86598035,65.86706546,Nuttallides truempyi,Dan,,87.61809842845713,2.917114133,1.156455753251195,0.017244607,58.50312240157029,,,7.51263585456446,2.5729081668843645,0.9528653706753546,248.4809179973329,0.9141698413412008,0.21333876873691,4.540302484328491,1.3867539945298788,12.639606993925575,,,,3493.299018,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.796878172,0.800223264,1.607132832,1.613879167,0.876705713,0.8803859,24.61809241,46.13631075,90.87635041,10.97922938,350.6603925,8.91e-07,28.95044904,Dan-C2_12_Nuttallides truempyi
1439,1262,Dan-C2_12,True,1262_C_13_H_1_110_111_194.6,1.775783779,0.244101338,194.605,215.64,,65.86815057,65.86706546,Nuttallides truempyi,Dan,,87.61809842845713,2.917114133,1.156455753251195,0.017244607,58.50312240157029,,,7.51263585456446,2.5729081668843645,0.9528653706753546,248.4809179973329,0.9141698413412008,0.21333876873691,4.540302484328491,1.3867539945298788,12.639606993925575,,,,3493.407529,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.796878172,0.800223264,1.607166374,1.61391285,0.87672401,0.880404275,24.61866065,46.13643777,90.87635041,10.97922938,350.6712849,8.91e-07,28.95053213,Dan-C2_12_Nuttallides truempyi
1440,1262,Dan-C2_13,True,1262_C_13_H_1_113_114_194.63,1.898328887,0.286628025,194.635,215.67,,65.87466124,65.87574635,Nuttallides truempyi,Dan,,83.32145973341638,2.604936523,1.2067818002139037,0.011865362,46.72303089954511,,,6.7718086418741965,2.4840398577406804,0.9989011808281788,193.1337736465382,0.9128028944425804,0.2250435544619278,6.564689824386282,1.1691116127244894,11.824270517698771,,,,3493.733062,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.77749169,0.78435474,1.568165352,1.582007811,0.855448595,0.862999783,24.62036538,46.13681883,87.09516914,10.97922938,350.7039622,8.91e-07,28.37668395,Dan-C2_13_Nuttallides truempyi
1441,1262,Dan-C2_13,True,1262_C_13_H_1_114_115_194.64,1.801934682,0.24495401,194.645,215.68,,65.87683146,65.87574635,Nuttallides truempyi,Dan,,83.32145973341638,2.604936523,1.2067818002139037,0.011865362,46.72303089954511,,,6.7718086418741965,2.4840398577406804,0.9989011808281788,193.1337736465382,0.9128028944425804,0.2250435544619278,6.564689824386282,1.1691116127244894,11.824270517698771,,,,3493.841573,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.77749169,0.78435474,1.56819808,1.582040828,0.855466448,0.863017794,24.62093363,46.13694585,87.09516914,10.97922938,350.7148547,8.91e-07,28.37676544,Dan-C2_13_Nuttallides truempyi
1442,1262,Dan-C2_14,True,1262_C_13_H_1_117_118_194.67,1.880471923,0.239565998,194.675,215.71,,65.88334213,65.88442724,Nuttallides truempyi,Dan,,81.90604334560905,2.894684121,1.1800774464731745,0.014309167,39.78999143985693,,,7.482709545978058,2.4456738987686157,0.948018874939318,157.7545013091759,0.9054951623267046,0.1905841824977615,2.898712940339254,1.038506006689775,12.12254745339647,,,,3494.167106,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.767244399,0.776094492,1.547626224,1.565477948,0.844244312,0.853982591,24.62263836,46.13732692,85.09651541,10.97922938,350.747532,8.91e-07,28.07816416,Dan-C2_14_Nuttallides truempyi
1443,1262,Dan-C2_14,True,1262_C_13_H_1_118_119_194.68,1.825330439,0.214531237,194.685,215.72,,65.88551235,65.88442724,Nuttallides truempyi,Dan,,81.90604334560905,2.894684121,1.1800774464731745,0.014309167,39.78999143985693,,,7.482709545978058,2.4456738987686157,0.948018874939318,157.7545013091759,0.9054951623267046,0.1905841824977615,2.898712940339254,1.038506006689775,12.12254745339647,,,,3494.275617,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.767244399,0.776094492,1.547658523,1.56551062,0.844261931,0.854000414,24.6232066,46.13745394,85.09651541,10.97922938,350.7584244,8.91e-07,28.07824484,Dan-C2_14_Nuttallides truempyi
1444,1262,Dan-C2_15,True,1262_C_13_H_1_120_121_194.7,1.811581574,0.252692511,194.705,215.74,,65.88985279,65.8909379,Nuttallides truempyi,Dan,,82.55171570339304,2.375938709,1.2782925854007474,0.017252611,73.6907811147412,14.14877846,0.338876514,7.407143641852633,2.4864409907844403,1.0910304929391206,176.1272402169983,0.90511726697446,0.244034938227269,3.2031648369841554,1.266400011023405,14.927686138881263,,,,3494.49264,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.767832545,0.776566229,1.548909562,1.566527578,0.844944384,0.854555174,24.62434309,46.13770798,85.21122874,10.97922938,350.7802093,8.91e-07,28.09547329,Dan-C2_15_Nuttallides truempyi
1445,1262,Dan-C2_15,True,1262_C_13_H_1_121_122_194.71,1.832189754,0.287464224,194.715,215.75,,65.89202301,65.8909379,Nuttallides truempyi,Dan,,82.55171570339304,2.375938709,1.2782925854007474,0.017252611,73.6907811147412,14.14877846,0.338876514,7.407143641852633,2.4864409907844403,1.0910304929391206,176.1272402169983,0.90511726697446,0.244034938227269,3.2031648369841554,1.266400011023405,14.927686138881263,,,,3494.601151,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.767832545,0.776566229,1.548941888,1.566560272,0.844962018,0.854573009,24.62491133,46.137835,85.21122874,10.97922938,350.7911017,8.91e-07,28.09555405,Dan-C2_15_Nuttallides truempyi
1446,1262,Dan-C2_16,True,1262_C_13_H_1_124_125_194.74,1.778969093,0.281619786,194.745,215.78,,65.89853368,65.89961879,Nuttallides truempyi,Dan,,82.65669734825806,2.874073392,1.21607489737041,0.010522113,59.39589154669674,14.14123821,0.367427984,7.264945339821983,2.6175913634597983,1.0011112373325397,168.12371492852844,0.9113902306662416,0.2336433047625072,2.919634671710956,1.052927850542761,13.414857612534949,,,,3494.926684,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.773265627,0.780937549,1.559999663,1.575477134,0.850994136,0.859437239,24.62661606,46.13821606,86.27090871,10.97922938,350.823779,8.91e-07,28.25394872,Dan-C2_16_Nuttallides truempyi
1447,1262,Dan-C2_16,True,1262_C_13_H_1_125_126_194.75,1.814088855,0.250547364,194.755,215.79,,65.9007039,65.89961879,Nuttallides truempyi,Dan,,82.65669734825806,2.874073392,1.21607489737041,0.010522113,59.39589154669674,14.14123821,0.367427984,7.264945339821983,2.6175913634597983,1.0011112373325397,168.12371492852844,0.9113902306662416,0.2336433047625072,2.919634671710956,1.052927850542761,13.414857612534949,,,,3495.035195,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.773265627,0.780937549,1.56003222,1.575510014,0.851011897,0.859455175,24.62727921,46.13835986,86.27090871,10.97922938,350.8346715,8.91e-07,28.25395464,Dan-C2_16_Nuttallides truempyi
1448,1262,Dan-C2_17,True,1262_C_13_H_1_128_129_194.78,1.89763918,0.221492437,194.785,215.82,,65.90721457,65.90829968,Nuttallides truempyi,Dan,,83.62744830990421,2.349531331,1.2589530687356865,0.015147322,37.12329721990919,14.24521185,0.505076821,7.803473013516276,2.6089160105314115,1.0065418190352495,122.16759588931322,0.8998238902915167,0.2059923001049985,1.87863873239798,1.1098358437094733,12.857613600404989,,,,3495.360728,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.777899209,0.784685048,1.569478545,1.58316956,0.856164953,0.863633528,24.62986178,46.13889612,87.17465254,10.97922938,350.8673488,8.91e-07,28.38908225,Dan-C2_17_Nuttallides truempyi
1449,1262,Dan-C2_17,True,1262_C_13_H_1_129_130_194.79,1.904982794,0.189195043,194.795,215.83,,65.90938479,65.90829968,Nuttallides truempyi,Dan,,83.62744830990421,2.349531331,1.2589530687356865,0.015147322,37.12329721990919,14.24521185,0.505076821,7.803473013516276,2.6089160105314115,1.0065418190352495,122.16759588931322,0.8998238902915167,0.2059923001049985,1.87863873239798,1.1098358437094733,12.857613600404989,,,,3495.469239,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.777899209,0.784685048,1.569511299,1.5832026,0.856182821,0.863651551,24.63072263,46.13907487,87.17465254,10.97922938,350.8782412,8.91e-07,28.38893059,Dan-C2_17_Nuttallides truempyi
1450,1262,Dan-C2_18,False,1262_C_13_H_1_131_132_194.81,1.940833634,0.242695826,194.815,215.85,,65.91372523,,Nuttallides truempyi,Dan,,82.64338594738282,1.886004718,1.2925575106954366,0.014256093,35.7191468141317,,,7.35515264657797,2.49523836027988,1.0623847814030871,143.29239213917643,0.9010847159083974,0.2001899685452483,2.268970585977279,1.164481073583247,12.595515464498773,,,,3495.686262,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.772191213,0.780071155,1.558059716,1.573959173,0.849935877,0.858609177,24.63244434,46.13943238,86.06135267,10.97922938,350.9000261,8.91e-07,28.22170423,Dan-C2_18_Nuttallides truempyi
1451,1262,Dan-C2_19,True,1262_C_13_H_1_132_133_194.82,2.053128494,0.312035846,194.825,215.86,,65.91589545,65.91698056,Nuttallides truempyi,Dan,,84.78774563007133,3.087409152,1.309246130073992,0.016424253,58.06658542408123,14.43202231,0.442558998,7.678557323061788,2.477990858934806,1.0653703237974474,173.49076752376834,0.8972518336346772,0.2155071859063743,2.388748993364822,1.494853430038465,14.725050476823869,,,,3495.794773,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.784119634,0.789744229,1.582160857,1.593509907,0.863083271,0.869274282,24.6333052,46.13961113,88.38789767,10.97922938,350.9109185,8.91e-07,28.57150773,Dan-C2_19_Nuttallides truempyi
1452,1262,Dan-C2_19,True,1262_C_13_H_1_133_134_194.83,1.960837273,0.199118349,194.835,215.87,,65.91806568,65.91698056,Nuttallides truempyi,Dan,,84.78774563007133,3.087409152,1.309246130073992,0.016424253,58.06658542408123,14.43202231,0.442558998,7.678557323061788,2.477990858934806,1.0653703237974474,173.49076752376834,0.8972518336346772,0.2155071859063743,2.388748993364822,1.494853430038465,14.725050476823869,,,,3495.903284,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.784119634,0.789744229,1.582193875,1.593543163,0.863101283,0.869292424,24.63416605,46.13978988,88.38789767,10.97922938,350.921811,8.91e-07,28.57135522,Dan-C2_19_Nuttallides truempyi
1453,1262,Dan-C2_20,True,1262_C_13_H_1_137_138_194.87,1.994821484,0.239730083,194.875,215.91,,65.92674656,65.92783167,Nuttallides truempyi,Dan,,83.59530859102877,2.824336967,1.2872803417413323,0.022152299,111.71500882487946,,,7.81641815337325,2.4508765397749537,1.0837594519933496,175.46360631290528,0.8999299497920493,0.2736326289700153,3.106663310810497,1.8669303312861516,16.989511928261553,,,,3496.337328,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.776854503,0.783838555,1.567665176,1.581758748,0.855175744,0.862863917,24.63760947,46.14050489,86.97089077,10.97922938,350.9653807,8.91e-07,28.35709467,Dan-C2_20_Nuttallides truempyi
1454,1262,Dan-C2_20,True,1262_C_13_H_1_138_139_194.88,1.978640059,0.281704249,194.885,215.92,,65.92891678,65.92783167,Nuttallides truempyi,Dan,,83.59530859102877,2.824336967,1.2872803417413323,0.022152299,111.71500882487946,,,7.81641815337325,2.4508765397749537,1.0837594519933496,175.46360631290528,0.8999299497920493,0.2736326289700153,3.106663310810497,1.8669303312861516,16.989511928261553,,,,3496.445839,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.776854503,0.783838555,1.567697891,1.581791758,0.855193591,0.862881924,24.63847032,46.14068364,86.97089077,10.97922938,350.9762731,8.91e-07,28.35694345,Dan-C2_20_Nuttallides truempyi
1455,1262,Dan-C2_21,True,1262_C_13_H_1_142_143_194.92,1.979970322,0.291734915,194.925,215.96,,65.93640183,65.93731614,Nuttallides truempyi,Dan,,82.44870474447268,1.814504641,1.2424622562890677,0.016327367,58.16489420130055,14.4752437,0.473287358,7.844877173679173,2.530399170322804,1.0212212068994564,131.71886557556087,0.8964792194904214,0.2354271735901483,2.4305628193364552,2.088538630116814,12.258534638593511,,,,3496.820092,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.771061219,0.77916098,1.556119004,1.572465555,0.848877201,0.857794395,24.64143939,46.14130015,85.84095632,10.97922938,351.0138409,8.91e-07,28.18720454,Dan-C2_21_Nuttallides truempyi
1456,1262,Dan-C2_21,True,1262_C_13_H_1_143_144_194.93,2.077327664,0.326523805,194.935,215.97,,65.93823046,65.93731614,Nuttallides truempyi,Dan,,82.44870474447268,1.814504641,1.2424622562890677,0.016327367,58.16489420130055,14.4752437,0.473287358,7.844877173679173,2.530399170322804,1.0212212068994564,131.71886557556087,0.8964792194904214,0.2354271735901483,2.4305628193364552,2.088538630116814,12.258534638593511,,,,3496.911523,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.771061219,0.77916098,1.556146367,1.572493205,0.848892128,0.857809478,24.64216475,46.14145077,85.84095632,10.97922938,351.0230189,8.91e-07,28.187078,Dan-C2_21_Nuttallides truempyi
